INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	STRING	INT
112331	你知道古代历城是今天哪里吗？	济南	成都	重庆	#	#	#	1	-1	-1	-1	-1	-1	杂科百艺	5
112332	辛弃疾，南宋词人。与苏轼并称为“苏辛”。你知道他的字是什么吗？	嫁轩	幼安	汤阴	#	#	#	-1	1	-1	-1	-1	-1	杂科百艺	5
112333	大理以“风花雪月”四景最为着名，那么其中得月是指？	月牙泉	洱海月	清泉冷月	#	#	#	-1	1	-1	-1	-1	-1	杂科百艺	5
112334	传说在月中，有位不停的砍桂树的仙人，你知道是谁吗？	玉兔	嫦娥	吴刚	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112335	古人在称呼对方的父亲时，通常称之为？	令媛	令堂	令尊	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112336	古人在称呼对方的母亲时，通常称之为？	令媛	令尊	令堂	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112337	古人在称呼对方的女儿时，通常称之为？	令尊	令堂	令媛	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112338	古人在称呼自己的父亲时，通常称之为？	令尊	爸爸	家父	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112339	古人在称呼自己的母亲时，通常称之为？	令堂	妈妈	家母	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112340	古人在称呼自己的儿子时，通常称之为？	儿子	小子	犬子	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112341	古人称“弱冠”，是指多大的年龄的人？	40岁	30岁	20岁	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112342	古人称“而立”，是指多大的年龄的人？	40岁	20岁	30岁	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112343	古人称“不惑”，是指多大的年龄的人？	30岁	20岁	40岁	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112344	古人称“知命”，是指多大的年龄的人？	40岁	60岁	50岁	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112345	古人称“花甲”，是指多大的年龄的人？	65岁	70岁	60岁	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112346	古人称“古稀”，是指多大的年龄的人？	60岁	65岁	70岁	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112347	相传有位800岁高龄的神仙，是以下哪一位？	妈祖	老祖	彭祖	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112348	居住在灌口，梅山六圣，哮天犬。你知道这是对谁的描述吗？	齐天大圣孙行者	三太子哪吒	二郎神杨戬	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112349	大闹东海，荷花为躯，风火轮。你知道这是对谁的描述吗？	齐天大圣孙行者	二郎神杨戬	三太子哪吒	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112350	大闹天宫，七十二变，筋斗云。你知道这是对谁的描述吗？	二郎神杨戬	三太子哪吒	齐天大圣孙行者	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112351	中国人自称炎黄子孙，你知道黄帝姓什么吗？	姒	姜	姬	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112352	中国人自称炎黄子孙，你知道炎帝姓什么吗？	姬	任	姜	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112353	中国神话传说中，有“八仙”之说，以下哪位不是属于八仙的？	汉钟离	铁拐李	方壶子	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112354	中国神话传说中，有“八仙”之说，以下哪位不是属于八仙的？	韩湘子	何仙姑	赤松子	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112355	中国神话传说中，有“八仙”之说，以下哪位不是属于八仙的？	张果老	蓝采和	王子乔	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112356	中国神话传说中，有“八仙”之说，以下哪位不是属于八仙的？	曹国舅	吕洞宾	赤脚大仙	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112357	以下不属于“岁寒三友”的是？	竹	松	菊	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112358	以下不属于“岁寒三友”的是？	松	梅	兰	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112359	以下不属于中国古代“四大发明”的是哪件？	火药	造纸术	毛笔	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112360	以下不属于中国古代“四大发明”的是哪件？	指南针	活字印刷	冲车	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112361	以下不属于中国古代“四大发明”的是哪件？	活字印刷	造纸术	快速排版	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112362	在造纸术发明之前，古人最常用的代替纸的介质是以下哪种？	羊皮	帛	竹简	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112363	你知道以下哪个是“钱”的代称吗？	红友	双鲤	青蚨	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112364	你知道以下哪个是“钱”的代称吗？	铜人	红友	阿堵	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112365	你知道以下哪个是“酒”的代称吗？	青蚨	阿堵	红友	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112366	你知道以下哪个是“酒”的代称吗？	李白	杜甫	杜康	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112367	你知道以下哪个是“酒”的代称吗？	双鲤	良友	黄娇	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112368	你知道古人所说的“尺素”，是指什么吗？	白色尺子	一种布匹	信件	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112369	属于二十八星宿的是？	云宿	冢宿	斗宿	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112370	医者刳腹，实别开岐圣门庭，谁知狱吏庸才，致使遗书归一炬；士贵洁身，岂屑侍奸雄左右，独憾史臣曲笔，反将厌事谤千秋。这副对联叙述了谁的一生？	屈原	商鞅	华陀	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112371	蹴鞠是什么的前身？	篮球	排球	足球	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112372	卧薪尝胆成语典故中的卧薪尝胆之人是谁？	燕太子丹	吴王夫差	越王勾践	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112373	传说中的孟姜女哭长城发生在哪个朝代？	周	汉	秦	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112374	秦时车辆上两个轮子的距离一律改为六尺，使车轮的轨道相同的规定叫做什么？	轨距同	轮距同	车同轨	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112375	传说中的苏妲己是谁的女儿？	周文王姬昌	武城王黄飞虎	冀州侯苏护	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112376	发明“文王八卦”的人是谁？	炎帝	黄帝	周文王姬昌	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112377	姜子牙扶持的是谁？	纣王	武城王黄飞虎	周文王、周武王	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112378	比干为哪个姓氏的始祖？	王	刘	林	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112379	我国古代四大书院包括：岳麓书院、白鹿洞书院、嵩阳书院和下边哪个书院？	白鹤书院	倪鹿书院	应天书院	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112380	以下不属于京剧角色类型的是？	旦	生	绝	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112381	“四柱”包括：年、月、日和什么？	分	秒	时	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112382	第一本八字的专着名字是什么？	《五行奇学》	《周易》	《渊海子平》	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112383	传说中的祝融是掌管什么的神？	风	水	火	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112384	八仙过海中的八仙都除了铁拐李、汉钟离、张国老、蓝采和、何仙姑、韩湘子、吕洞宾还有谁？	孙国舅	刘国舅	曹国舅	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112385	传说中的共工可以控制什么？	风	火	水	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112386	三清除了元始天尊、灵宝天尊外还有谁？	太乙真人	太白金星	道德天尊	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112387	传说中的文财神是谁？	赵公明	关羽	比干	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112388	传说中的武财神是谁？	张飞	比干	赵公明	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112389	四灵包括：麒麟、凤凰、龟和什么？	狻猊	貔貅	龙	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112390	民间传说中的“五毒”是五种动物，它们分别是蝎子、蛇、蜘蛛、蜈蚣和什么？	毒蚁	毒蜂	蟾蜍	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112391	传统琴曲专用的乐谱被称为什么？	音谱	琴谱	乐谱	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112392	四大民间传说包括：《牛郎织女》、《孟姜女》、《梁山伯与祝英台》和什么？	《霸王别姬》	《窦娥冤》	《白蛇传》	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112393	五格指的是姓名学中天格、地格、人格、总格和什么？	关格	内格	外格	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112394	四方神包括：青龙、白虎、朱雀和什么？	玉狼	白羊	玄武	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112395	中国古代十大酒局包括：醉打金枝、贵妃醉酒、杜康美酒醉刘伶、东晋新亭会、北宋杯酒释兵权、干隆千叟宴、三国江东群英会、青梅煮酒论英雄、汉初鸿门宴和什么？	豪饮送君亭	醉卧白马寺	盛唐饮中八仙长安酒会	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112396	《将相和》这个故事出自司马迁的什么着作？	《田单列传》	《五帝本纪》	《廉颇蔺相如列传》	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112397	“六才子书”包括：《庄子》、《离骚》、《史记》、杜甫 律诗、《水浒传》和什么？	《中庸》	《孟姜女》	《西厢记》	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112398	《西厢记》的作者是元朝的哪位所着？	马致远	关汉卿	王实甫	#	#	#	-1	-1	1	-1	-1	-1	杂科百艺	5
112399	中国古代哲人在研究时间与空间的关系时把时间称为什么？	宙	合	宇	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112400	中国古代哲人在研究时间与空间的关系时把空间称为什么？	宙	宇	合	#	#	#	-1	1	-1	-1	-1	-1	杂艺百科	5
112401	“己所不欲，勿施于人”表达的是一种什么样的哲学思想？	换位思考	道兼有无	无为而治	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112402	“子帅正之，孰敢不正”表达的是一种什么样的处事原则？	无为而治	换位思考	以身作则	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112403	中国古代以“无为”为代表思想的是哪一位哲人？	老子	庄子	孔子	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112404	中国古代以“仁”为代表思想的是哪一位哲人？	孔子	墨子	庄子	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112405	中国古代以“义”为代表思想的是哪一位哲人？	墨子	孟子	庄子	#	#	#	-1	1	-1	-1	-1	-1	杂艺百科	5
112406	古代阴阳学家所说的岁星是指哪颗行星？	木星	水星	金星	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112407	以下不属于五行学说的是哪一个？	木	银	金	#	#	#	-1	1	-1	-1	-1	-1	杂艺百科	5
112408	一周天是多少年？	五十年	十二年	十年	#	#	#	-1	1	-1	-1	-1	-1	杂艺百科	5
112409	以下不属于中国古代哲学思想的是哪一个？	清明理学	两汉经学	先秦哲学	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112411	四象的母像是什么？	两仪	八卦	太极	#	#	#	-1	1	-1	-1	-1	-1	杂艺百科	5
112412	中国古代有一部融合儒、墨、法、兵众家之长的典籍是？	《离骚》	《春秋》	《吕览》	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112413	两仪的母像是什么？	四象	八卦	阴阳	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112414	以下不属于中国古代“术数”范畴的是哪一个？	治国的方略	魔术	奇门遁甲	#	#	#	-1	1	-1	-1	-1	-1	杂艺百科	5
112415	以下道具在卜筮中不会被用到的是什么？	六色球	金钱	龟甲	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112416	以下不属于卜筮流派的是？	太乙神数	梅花易数	河图洛书	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112417	《麻衣神相》是一本关于什么的书？	丞相	相面术	武侠小说	#	#	#	-1	1	-1	-1	-1	-1	杂艺百科	5
112418	奇门遁甲会通过选择什么来占断凶吉？	饮食	穿戴	方位	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112419	以下不属于术数中三奇的是哪一个？	八卦	六壬	太乙九宫	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112420	《推背图》是一本关于什么的书？	武功密笈	推拿按摩的方法	推断朝代更替、社会治乱的方术	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112421	以下属于“三才”的是哪一个？	仙	神	人	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112422	八卦中代表天的卦象叫什么？	兑	巽	干	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112423	八卦中代表地的卦象叫什么？	巽	震	坤	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112424	八卦中代表雷的卦象叫什么？	坎	艮	震	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112425	八卦中代表风的卦象叫什么？	艮	兑	巽	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112426	八卦中代表水的卦象叫什么？	兑	巽	坎	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112427	八卦中代表火的卦象叫什么？	震	艮	离	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112428	八卦中代表山的卦象叫什么？	兑	坎	艮	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112429	八卦中代表泽的卦象叫什么？	艮	震	兑	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112430	《淮南子》是一部关于什么的着作？	名人传记	人文社会	科学技术	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112431	《淮南子》的作者是谁？	刘安	刘备	刘邦	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112432	“阳燧”指的是什么？	太阳镜	凸面镜	凹面镜	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112433	“人副天数”的观点指的是什么？	每个人出生都是有安排的	人身中有个小宇宙	人与万物的来源是共同的	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112434	“天有四时”的含意是什么？	方向有东、南、西、北	一年有春、夏、秋、冬	天有风、雨、寒、暑	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112435	以下工具中，大禹治水时没有用到测量工具是哪一个？	准	规	筹	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112436	古代用来画圆的工具是什么？	绳	矩	规	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112437	古代用来正方的工具是是什么？	绳	矩	规	#	#	#	-1	1	-1	-1	-1	-1	杂艺百科	5
112438	古代用来直线的工具是是什么？	规	绳	矩	#	#	#	-1	1	-1	-1	-1	-1	杂艺百科	5
112439	“中同长也”是我国古代伟大的思想家墨子对哪种几何图形的定义？	圆	正三角形	正方形	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112440	“陈子测日法”是用来测量什么的？	太阳的大小	时间的长短	太阳的距离	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112441	“牟合方盖”指的是什么？	民间小吃	帽子	几何模型	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112442	最早用几何方法证明了勾股定理的人是谁？	三国时蜀国的张飞	三国时魏国的许褚	三国时吴国的赵爽	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112443	刘徽算出的圆周率的近似值是多少？	3.1416	3.1415	3.1414	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112444	以下数学方法中，可以用来计算圆周率的是哪种？	垛积术	天元术	割圆术	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112445	以下数学方法中，可以用来计算一元高次方程的是哪种？	垛积术	天元术	割圆术	#	#	#	-1	1	-1	-1	-1	-1	杂艺百科	5
112446	以下数学方法中，可以用来计算高阶等差级数之和的是哪种？	垛积术	天元术	割圆术	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112447	《周髀算经》是关于哪方面的专着？	占卜	数学	天文学	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112448	祖冲之计算出的圆周率精确到小数点后第几位？	七	三十五	一百二十八	#	#	#	1	-1	-1	-1	-1	-1	杂艺百科	5
112449	“人之初，性本善”是下列哪位哲人提出的思想？	三字经	孔子	孟子	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112450	《世说新语》中记载了一些什么内容？	民间笑话	歇后语与成语	汉晋以来名士们的佳话和韵事	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112451	《吕氏春秋·上农》中提出从事“本业”的人是哪种职业？	商	工	农	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112452	《吕氏春秋·上农》中提出从事“末业”的人是哪种职业？	工	农	商	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112453	中国最早的汉语词典哪一部？	《辞海》	《说文解字》	《尔雅》	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112454	《庄子》中说，儒家游方之内，道家游方之外。“方”指的是什么？	魔方	方形	社会	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112455	中国思想的两个主流派系是什么？	洒家和奴家	道家和佛家	儒家和道家	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112456	以下属于“百家争鸣”的学派的是哪一个？	哀家	东家	名家	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112457	麒麟的外形与以下哪种动物最接近？	狮子	猪	鹿	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112458	麒麟的头顶有几只犄角？	没有	两只	一只	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112459	麒麟的身体上长满了什么？	皮毛	羽毛	鳞甲	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112460	麒麟象征着什么？	金钱	权力	吉祥	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112461	花纹成“仁、义、礼、信、德”五德的神兽是什么？	麒麟	孔雀	凤凰	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112462	雄性凤凰称作什么？	公凤凰	凰	凤	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112463	雌性凤凰称作什么？	母凤凰	凤	凰	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112464	“兕”的正确读音是什么？	dou	shi	si	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112465	“兕”最接近于下列哪一种兽类？	大象类	河马类	犀牛类	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112466	传说中的音乐创始人是谁？	彭祖	太子长琴	老童	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112467	传说活了八百岁的人是谁？	太子长琴	老童	彭祖	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112468	与蓬莱、瀛洲并称“三神山”的是哪一座名山？	天山	主持	方丈	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112469	“罴”的正确读音是什么？	ba	mo	pi	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112470	罴属于下列哪一种兽类？	猪	猫	熊	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112471	传说中能令少女变得美若天仙的草是什么草？	含羞草	兰花草	荀草	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112472	传说中以老虎、豹子为食，叫声像擂鼓一样的野兽叫什么？	当康	穷奇	驳	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112473	传说是谁创造了文字？	伏羲	沈括	仓颉	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112474	下列哪种文字是汉字的祖先？	蛇形文字	楔形文字	象形文字	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112475	大禹治水开创了哪一种治水之法？	南水北调	土石添堵	凿山疏导	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112476	八卦是何人所画？	太上老君	女娲	伏羲	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112477	八卦中代表“阳”的符号是什么？	太阳	两条短画	一条长画	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
112478	八卦中代表“阴”的符号是什么？	月亮	一条长画	两条短画	#	#	#	-1	-1	1	-1	-1	-1	杂艺百科	5
