INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10936	5	0	681	661	1941	36	25	1423	1951	413	513	68	80	1114	1484	1503	11201	-1	-1	-1	-1	-1
10937	5	0	681	661	1941	36	25	1423	1951	414	514	68	80	1115	1484	1503	11201	-1	-1	-1	-1	-1
10938	5	0	681	661	1941	36	25	1423	1951	414	514	68	80	1115	1484	1503	11201	-1	-1	-1	-1	-1
10939	5	0	681	661	1941	36	25	1423	1951	415	515	68	80	1116	1484	1503	11201	-1	-1	-1	-1	-1
10940	5	0	681	661	1941	36	25	1423	1951	415	515	1	80	1116	1484	1503	11201	-1	-1	-1	-1	-1
10941	5	0	681	661	1941	36	25	1423	1951	416	516	1	80	1117	1484	1503	11201	-1	-1	-1	-1	-1
10942	5	0	681	661	1941	36	25	1423	1951	416	516	13	56	1117	1484	1503	11201	-1	-1	-1	-1	-1
10943	5	0	681	661	1941	36	25	1423	1951	417	517	13	56	1118	1484	1503	11201	-1	-1	-1	-1	-1
10944	5	0	681	661	1941	36	25	1423	1951	417	517	1	80	1118	1484	1503	11201	-1	-1	-1	-1	-1
10945	5	0	681	661	1941	36	25	1423	1951	418	518	1	80	1119	1484	1503	11201	-1	-1	-1	-1	-1
10946	5	0	681	661	1941	36	25	1423	1951	418	518	13	56	1119	1484	1503	11201	-1	-1	-1	-1	-1
10947	6	0	682	662	1942	37	26	1424	1952	419	519	14	57	920	1020	1120	848	1485	1504	2000	11202	-1
10948	6	0	682	662	1942	37	26	1424	1952	419	519	14	57	920	1020	1120	848	1485	1504	2000	11202	-1
10949	6	0	682	662	1942	37	26	1424	1952	420	520	14	57	921	1021	1121	848	1485	1504	2000	11202	-1
10950	5	0	681	661	1941	36	25	1423	1951	415	515	1	80	1116	1484	1503	11201	-1	-1	-1	-1	-1
10951	5	0	681	661	1941	36	25	1423	1951	416	516	1	80	1117	1484	1503	11201	-1	-1	-1	-1	-1
10952	5	0	681	661	1941	36	25	1423	1951	416	516	1	80	1117	1484	1503	11201	-1	-1	-1	-1	-1
10953	5	0	681	661	1941	36	25	1423	1951	417	517	1	80	1118	1484	1503	11201	-1	-1	-1	-1	-1
10954	5	0	681	661	1941	36	25	1423	1951	417	517	13	56	1118	1484	1503	11201	-1	-1	-1	-1	-1
10955	5	0	681	661	1941	36	25	1423	1951	418	518	13	56	1119	1484	1503	11201	-1	-1	-1	-1	-1
10956	5	0	681	661	1941	36	25	1423	1951	418	518	56	68	1119	1484	1503	11201	-1	-1	-1	-1	-1
10957	6	0	682	662	1942	37	26	1424	1952	419	519	57	69	920	1020	1120	848	1485	1504	2000	11202	-1
10958	6	0	682	662	1942	37	26	1424	1952	419	519	57	69	920	1020	1120	848	1485	1504	2000	11202	-1
10959	6	0	682	662	1942	37	26	1424	1952	420	520	57	69	921	1021	1121	848	1485	1504	2000	11202	-1
10960	6	0	682	662	1942	37	26	1424	1952	419	519	2	81	920	1020	1120	848	1485	1504	2000	11202	-1
10961	6	0	682	662	1942	37	26	1424	1952	420	520	2	81	921	1021	1121	848	1485	1504	2000	11202	-1
10962	6	0	682	662	1942	37	26	1424	1952	420	520	57	69	921	1021	1121	848	1485	1504	2000	11202	-1
10963	6	0	682	662	1942	37	26	1424	1952	421	521	57	69	922	1022	1122	848	1485	1504	2000	11202	-1
10964	6	0	682	662	1942	37	26	1424	1952	421	521	69	81	922	1022	1122	848	1485	1504	2000	11202	-1
10965	6	0	682	662	1942	37	26	1424	1952	422	522	69	81	923	1023	1123	848	1485	1504	2000	11202	-1
10966	6	0	682	662	1942	37	26	1424	1952	422	522	69	81	923	1023	1123	848	1485	1504	2000	11202	-1
10967	6	0	682	662	1942	37	26	1424	1952	423	523	69	81	924	1024	1124	848	1485	1504	2000	11202	-1
10968	6	0	682	662	1942	37	26	1424	1952	423	523	57	69	924	1024	1124	848	1485	1504	2000	11202	-1
10969	6	0	682	662	1942	37	26	1424	1952	424	524	57	69	925	1025	1125	848	1485	1504	2000	11202	-1
10970	6	0	682	662	1942	37	26	1424	1952	424	524	57	69	925	1025	1125	848	1485	1504	2000	11202	-1
10971	6	0	682	662	1942	37	26	1424	1952	425	525	57	69	926	1026	1126	848	1485	1504	2000	11202	-1
10972	6	0	682	662	1942	37	26	1424	1952	424	524	2	81	925	1025	1125	848	1485	1504	2000	11202	-1
10973	6	0	682	662	1942	37	26	1424	1952	425	525	2	81	926	1026	1126	848	1485	1504	2000	11202	-1
10974	6	0	682	662	1942	37	26	1424	1952	425	525	57	69	926	1026	1126	848	1485	1504	2000	11202	-1
10975	6	0	682	662	1942	37	26	1424	1952	426	526	57	69	927	1027	1127	848	1485	1504	2000	11202	-1
10976	6	0	682	662	1942	37	26	1424	1952	426	526	57	69	927	1027	1127	848	1485	1504	2000	11202	-1
10977	6	0	682	662	1942	37	26	1424	1952	427	527	57	69	928	1028	1128	848	1485	1504	2000	11202	-1
10978	6	0	682	662	1942	37	26	1424	1952	427	527	2	81	928	1028	1128	848	1485	1504	2000	11202	-1
10979	6	0	682	662	1942	37	26	1424	1952	428	528	2	81	929	1029	1129	848	1485	1504	2000	11202	-1
10980	6	0	682	662	1942	37	26	1424	1952	428	528	57	69	929	1029	1129	848	1485	1504	2000	11202	-1
10981	8	0	683	663	1943	38	27	1425	1953	429	529	58	70	930	1030	1130	849	1486	1505	2000	11203	-1
10982	8	0	683	663	1943	38	27	1425	1953	429	529	58	70	930	1030	1130	849	1486	1505	2000	11203	-1
10983	8	0	683	663	1943	38	27	1425	1953	430	530	58	70	931	1031	1131	849	1486	1505	2000	11203	-1
10984	8	0	683	663	1943	38	27	1425	1953	429	529	58	70	930	1030	1130	849	1486	1505	2000	11203	-1
10985	8	0	683	663	1943	38	27	1425	1953	430	530	58	70	931	1031	1131	849	1486	1505	2000	11203	-1
10986	8	0	683	663	1943	38	27	1425	1953	430	530	58	70	931	1031	1131	849	1486	1505	2000	11203	-1
10987	8	0	683	663	1943	38	27	1425	1953	431	531	58	70	932	1032	1132	849	1486	1505	2000	11203	-1
10988	8	0	683	663	1943	38	27	1425	1953	431	531	58	70	932	1032	1132	849	1486	1505	2000	11203	-1
10989	8	0	683	663	1943	38	27	1425	1953	432	532	58	70	933	1033	1133	849	1486	1505	2000	11203	-1
10990	8	0	683	663	1943	38	27	1425	1953	432	532	58	70	933	1033	1133	849	1486	1505	2000	11203	-1
10991	8	0	683	663	1943	38	27	1425	1953	433	533	58	70	934	1034	1134	849	1486	1505	2000	11203	-1
10992	8	0	683	663	1943	38	27	1425	1953	433	533	58	70	934	1034	1134	849	1486	1505	2000	11203	-1
10993	8	0	683	663	1943	38	27	1425	1953	434	534	58	70	935	1035	1135	849	1486	1505	2000	11203	-1
10994	8	0	683	663	1943	38	27	1425	1953	434	534	58	70	935	1035	1135	849	1486	1505	2000	11203	-1
10995	8	0	683	663	1943	38	27	1425	1953	435	535	58	70	936	1036	1136	849	1486	1505	2000	11203	-1
10996	8	0	683	663	1943	38	27	1425	1953	434	534	3	82	935	1035	1135	849	1486	1505	2000	11203	-1
10997	8	0	683	663	1943	38	27	1425	1953	435	535	3	82	936	1036	1136	849	1486	1505	2000	11203	-1
10998	8	0	683	663	1943	38	27	1425	1953	435	535	58	70	936	1036	1136	849	1486	1505	2000	11203	-1
10999	8	0	683	663	1943	38	27	1425	1953	436	536	58	70	937	1037	1137	849	1486	1505	2000	11203	-1
11000	8	0	683	663	1943	38	27	1425	1953	436	536	58	70	937	1037	1137	849	1486	1505	2000	11203	-1
11001	8	0	683	663	1943	38	27	1425	1953	437	537	58	70	938	1038	1138	849	1486	1505	2000	11203	-1
11002	8	0	683	663	1943	38	27	1425	1953	437	537	58	70	938	1038	1138	849	1486	1505	2000	11203	-1
11003	8	0	683	663	1943	38	27	1425	1953	438	538	58	70	939	1039	1139	849	1486	1505	2000	11203	-1
11004	8	0	683	663	1943	38	27	1425	1953	438	538	58	70	939	1039	1139	849	1486	1505	2000	11203	-1
11005	10	0	684	664	1944	39	28	1426	1954	439	539	59	71	940	1040	1140	850	1487	1506	2000	11204	-1
11006	10	0	684	664	1944	39	28	1426	1954	439	539	59	71	940	1040	1140	850	1487	1506	2000	11204	-1
11007	10	0	684	664	1944	39	28	1426	1954	440	540	59	71	941	1041	1141	850	1487	1506	2000	11204	-1
11008	10	0	684	664	1944	39	28	1426	1954	439	539	59	71	942	1042	1142	850	1487	1506	2000	11204	-1
11009	10	0	684	664	1944	39	28	1426	1954	440	540	59	71	943	1043	1143	850	1487	1506	2000	11204	-1
11010	10	0	684	664	1944	39	28	1426	1954	440	540	4	83	941	1041	1141	850	1487	1506	2000	11204	-1
11011	10	0	684	664	1944	39	28	1426	1954	441	541	4	83	942	1042	1142	850	1487	1506	2000	11204	-1
11012	10	0	684	664	1944	39	28	1426	1954	441	541	59	71	940	1040	1140	850	1487	1506	2000	11204	-1
11013	10	0	684	664	1944	39	28	1426	1954	442	542	59	71	941	1041	1141	850	1487	1506	2000	11204	-1
11014	10	0	684	664	1944	39	28	1426	1954	442	542	59	71	943	1043	1143	850	1487	1506	2000	11204	-1
11015	10	0	684	664	1944	39	28	1426	1954	443	543	59	71	944	1044	1144	850	1487	1506	2000	11204	-1
11016	10	0	684	664	1944	39	28	1426	1954	443	543	59	71	944	1044	1144	850	1487	1506	2000	11204	-1
11017	10	0	684	664	1944	39	28	1426	1954	444	544	59	71	945	1045	1145	850	1487	1506	2000	11204	-1
11018	10	0	684	664	1944	39	28	1426	1954	444	544	59	71	945	1045	1145	850	1487	1506	2000	11204	-1
11019	10	0	684	664	1944	39	28	1426	1954	445	545	59	71	946	1046	1146	850	1487	1506	2000	11204	-1
11020	10	0	684	664	1944	39	28	1426	1954	444	544	4	83	945	1045	1145	850	1487	1506	2000	11204	-1
11021	10	0	684	664	1944	39	28	1426	1954	445	545	4	83	946	1046	1146	850	1487	1506	2000	11204	-1
11022	10	0	684	664	1944	39	28	1426	1954	445	545	4	83	946	1046	1146	850	1487	1506	2000	11204	-1
11023	10	0	684	664	1944	39	28	1426	1954	446	546	4	83	947	1047	1147	850	1487	1506	2000	11204	-1
11024	10	0	684	664	1944	39	28	1426	1954	446	546	59	71	947	1047	1147	850	1487	1506	2000	11204	-1
11025	10	0	684	664	1944	39	28	1426	1954	447	547	59	71	948	1048	1148	850	1487	1506	2000	11204	-1
11026	10	0	684	664	1944	39	28	1426	1954	447	547	59	71	948	1048	1148	850	1487	1506	2000	11204	-1
11027	10	0	684	664	1944	39	28	1426	1954	448	548	59	71	949	1049	1149	850	1487	1506	2000	11204	-1
11028	10	0	684	664	1944	39	28	1426	1954	448	548	59	71	949	1049	1149	850	1487	1506	2000	11204	-1
11029	13	0	685	665	1945	40	29	1427	1955	449	549	60	72	950	1050	1150	851	1488	1507	2000	-1	-1
11030	13	0	685	665	1945	40	29	1427	1955	449	549	60	72	950	1050	1150	851	1488	1507	2000	-1	-1
11031	13	0	685	665	1945	40	29	1427	1955	450	550	60	72	951	1051	1151	851	1488	1507	2000	-1	-1
11032	13	0	685	665	1945	40	29	1427	1955	449	549	5	84	950	1050	1150	851	1488	1507	2000	-1	-1
11033	13	0	685	665	1945	40	29	1427	1955	450	550	5	84	951	1051	1151	851	1488	1507	2000	-1	-1
11034	13	0	685	665	1945	40	29	1427	1955	450	550	5	84	951	1051	1151	851	1488	1507	2000	-1	-1
11035	13	0	685	665	1945	40	29	1427	1955	451	551	5	84	952	1052	1152	851	1488	1507	2000	-1	-1
11036	13	0	685	665	1945	40	29	1427	1955	451	551	60	72	952	1052	1152	851	1488	1507	2000	-1	-1
11037	13	0	685	665	1945	40	29	1427	1955	452	552	60	72	953	1053	1153	851	1488	1507	2000	-1	-1
11038	13	0	685	665	1945	40	29	1427	1955	452	552	60	72	953	1053	1153	851	1488	1507	2000	-1	-1
11039	13	0	685	665	1945	40	29	1427	1955	453	553	60	72	954	1054	1154	851	1488	1507	2000	-1	-1
11040	13	0	685	665	1945	40	29	1427	1955	453	553	60	72	954	1054	1154	851	1488	1507	2000	-1	-1
11041	13	0	685	665	1945	40	29	1427	1955	454	554	60	72	955	1055	1155	851	1488	1507	2000	-1	-1
11042	13	0	685	665	1945	40	29	1427	1955	454	554	60	72	955	1055	1155	851	1488	1507	2000	-1	-1
11043	13	0	685	665	1945	40	29	1427	1955	455	555	60	72	956	1056	1156	851	1488	1507	2000	-1	-1
11044	13	0	685	665	1945	40	29	1427	1955	454	554	5	84	955	1055	1155	851	1488	1507	2000	-1	-1
11045	13	0	685	665	1945	40	29	1427	1955	455	555	5	84	956	1056	1156	851	1488	1507	2000	-1	-1
11046	13	0	685	665	1945	40	29	1427	1955	455	555	5	84	956	1056	1156	851	1488	1507	2000	-1	-1
11047	13	0	685	665	1945	40	29	1427	1955	456	556	5	84	957	1057	1157	851	1488	1507	2000	-1	-1
11048	13	0	685	665	1945	40	29	1427	1955	456	556	17	60	957	1057	1157	851	1488	1507	2000	-1	-1
11049	13	0	685	665	1945	40	29	1427	1955	457	557	17	60	958	1058	1158	851	1488	1507	2000	-1	-1
11050	13	0	685	665	1945	40	29	1427	1955	457	557	17	60	958	1058	1158	851	1488	1507	2000	-1	-1
11051	13	0	685	665	1945	40	29	1427	1955	458	558	17	60	959	1059	1159	851	1488	1507	2000	-1	-1
11052	13	0	685	665	1945	40	29	1427	1955	458	558	17	60	959	1059	1159	851	1488	1507	2000	-1	-1
11053	21	0	686	666	1946	41	30	1428	1956	459	559	18	61	960	1060	1160	852	1489	1508	2000	-1	-1
11054	21	0	686	666	1946	41	30	1428	1956	459	559	18	61	960	1060	1160	852	1489	1508	2000	-1	-1
11055	21	0	686	666	1946	41	30	1428	1956	460	560	18	61	961	1061	1161	852	1489	1508	2000	-1	-1
11056	21	0	686	666	1946	41	30	1428	1956	459	559	6	85	960	1060	1160	852	1489	1508	2000	-1	-1
11057	21	0	686	666	1946	41	30	1428	1956	460	560	6	85	961	1061	1161	852	1489	1508	2000	-1	-1
11058	21	0	686	666	1946	41	30	1428	1956	460	560	6	85	961	1061	1161	852	1489	1508	2000	-1	-1
11059	21	0	686	666	1946	41	30	1428	1956	461	561	6	85	962	1062	1162	852	1489	1508	2000	-1	-1
11060	21	0	686	666	1946	41	30	1428	1956	461	561	61	73	962	1062	1162	852	1489	1508	2000	-1	-1
11061	21	0	686	666	1946	41	30	1428	1956	462	562	61	73	963	1063	1163	852	1489	1508	2000	-1	-1
11062	21	0	686	666	1946	41	30	1428	1956	462	562	61	73	963	1063	1163	852	1489	1508	2000	-1	-1
11063	21	0	686	666	1946	41	30	1428	1956	463	563	61	73	964	1064	1164	852	1489	1508	2000	-1	-1
11064	21	0	686	666	1946	41	30	1428	1956	463	563	61	73	964	1064	1164	852	1489	1508	2000	-1	-1
11065	21	0	686	666	1946	41	30	1428	1956	464	564	61	73	965	1065	1165	852	1489	1508	2000	-1	-1
11066	21	0	686	666	1946	41	30	1428	1956	464	564	61	73	965	1065	1165	852	1489	1508	2000	-1	-1
11067	21	0	686	666	1946	41	30	1428	1956	465	565	61	73	966	1066	1166	852	1489	1508	2000	-1	-1
11068	21	0	686	666	1946	41	30	1428	1956	464	564	6	85	965	1065	1165	852	1489	1508	2000	-1	-1
11069	21	0	686	666	1946	41	30	1428	1956	465	565	6	85	966	1066	1166	852	1489	1508	2000	-1	-1
11070	21	0	686	666	1946	41	30	1428	1956	465	565	61	73	966	1066	1166	852	1489	1508	2000	-1	-1
11071	21	0	686	666	1946	41	30	1428	1956	466	566	61	73	967	1067	1167	852	1489	1508	2000	-1	-1
11072	21	0	686	666	1946	41	30	1428	1956	466	566	61	73	967	1067	1167	852	1489	1508	2000	-1	-1
11073	21	0	686	666	1946	41	30	1428	1956	467	567	61	73	968	1068	1168	852	1489	1508	2000	-1	-1
11074	21	0	686	666	1946	41	30	1428	1956	467	567	61	73	968	1068	1168	852	1489	1508	2000	-1	-1
11075	21	0	686	666	1946	41	30	1428	1956	468	568	61	73	969	1069	1169	852	1489	1508	2000	-1	-1
11076	21	0	686	666	1946	41	30	1428	1956	468	568	61	73	969	1069	1169	852	1489	1508	2000	-1	-1
11077	33	0	687	667	1947	42	31	1429	1957	469	569	62	74	970	1070	1170	853	1490	1509	2000	-1	-1
11078	33	0	687	667	1947	42	31	1429	1957	469	569	62	74	970	1070	1170	853	1490	1509	2000	-1	-1
11079	33	0	687	667	1947	42	31	1429	1957	470	570	62	74	971	1071	1171	853	1490	1509	2000	-1	-1
11080	33	0	687	667	1947	42	31	1429	1957	469	569	7	86	970	1070	1170	853	1490	1509	2000	-1	-1
11081	33	0	687	667	1947	42	31	1429	1957	470	570	7	86	971	1071	1171	853	1490	1509	2000	-1	-1
11082	33	0	687	667	1947	42	31	1429	1957	470	570	19	62	971	1071	1171	853	1490	1509	2000	-1	-1
11083	33	0	687	667	1947	42	31	1429	1957	471	571	19	62	972	1072	1172	853	1490	1509	2000	-1	-1
11084	33	0	687	667	1947	42	31	1429	1957	471	571	19	62	972	1072	1172	853	1490	1509	2000	-1	-1
11085	33	0	687	667	1947	42	31	1429	1957	472	572	19	62	973	1073	1173	853	1490	1509	2000	-1	-1
11086	33	0	687	667	1947	42	31	1429	1957	472	572	19	62	973	1073	1173	853	1490	1509	2000	-1	-1
11087	33	0	687	667	1947	42	31	1429	1957	473	573	19	62	974	1074	1174	853	1490	1509	2000	-1	-1
11088	33	0	687	667	1947	42	31	1429	1957	473	573	19	62	974	1074	1174	853	1490	1509	2000	-1	-1
11089	33	0	687	667	1947	42	31	1429	1957	474	574	19	62	975	1075	1175	853	1490	1509	2000	-1	-1
11090	33	0	687	667	1947	42	31	1429	1957	474	574	19	62	975	1075	1175	853	1490	1509	2000	-1	-1
11091	33	0	687	667	1947	42	31	1429	1957	475	575	19	62	976	1076	1176	853	1490	1509	2000	-1	-1
11092	33	0	687	667	1947	42	31	1429	1957	474	574	7	86	975	1075	1175	853	1490	1509	2000	-1	-1
11093	33	0	687	667	1947	42	31	1429	1957	475	575	7	86	976	1076	1176	853	1490	1509	2000	-1	-1
11094	33	0	687	667	1947	42	31	1429	1957	475	575	7	86	976	1076	1176	853	1490	1509	2000	-1	-1
11095	33	0	687	667	1947	42	31	1429	1957	476	576	7	86	977	1077	1177	853	1490	1509	2000	-1	-1
11096	33	0	687	667	1947	42	31	1429	1957	476	576	62	74	977	1077	1177	853	1490	1509	2000	-1	-1
11097	33	0	687	667	1947	42	31	1429	1957	477	577	62	74	978	1078	1178	853	1490	1509	2000	-1	-1
11098	33	0	687	667	1947	42	31	1429	1957	477	577	62	74	978	1078	1178	853	1490	1509	2000	-1	-1
11099	33	0	687	667	1947	42	31	1429	1957	478	578	62	74	979	1079	1179	853	1490	1509	2000	-1	-1
11100	33	0	687	667	1947	42	31	1429	1957	478	578	62	74	979	1079	1179	853	1490	1509	2000	-1	-1
11101	51	0	688	668	1948	43	32	1430	1958	479	579	63	75	980	1080	1180	854	1491	1510	2000	-1	-1
11102	51	0	688	668	1948	43	32	1430	1958	479	579	63	87	980	1080	1180	854	1491	1510	2000	-1	-1
11103	51	0	688	668	1948	43	32	1430	1958	480	580	63	87	981	1081	1181	854	1491	1510	2000	-1	-1
11104	51	0	688	668	1948	43	32	1430	1958	479	579	8	87	980	1080	1180	854	1491	1510	2000	-1	-1
11105	51	0	688	668	1948	43	32	1430	1958	480	580	8	87	981	1081	1181	854	1491	1510	2000	-1	-1
11106	51	0	688	668	1948	43	32	1430	1958	480	580	63	75	981	1081	1181	854	1491	1510	2000	-1	-1
11107	51	0	688	668	1948	43	32	1430	1958	481	581	63	75	982	1082	1182	854	1491	1510	2000	-1	-1
11108	51	0	688	668	1948	43	32	1430	1958	481	581	20	63	982	1082	1182	854	1491	1510	2000	-1	-1
11109	51	0	688	668	1948	43	32	1430	1958	482	582	20	63	983	1083	1183	854	1491	1510	2000	-1	-1
11110	51	0	688	668	1948	43	32	1430	1958	482	582	63	75	983	1083	1183	854	1491	1510	2000	-1	-1
11111	51	0	688	668	1948	43	32	1430	1958	483	583	63	75	984	1084	1184	854	1491	1510	2000	-1	-1
11112	51	0	688	668	1948	43	32	1430	1958	483	583	63	75	984	1084	1184	854	1491	1510	2000	-1	-1
11113	51	0	688	668	1948	43	32	1430	1958	484	584	63	75	985	1085	1185	854	1491	1510	2000	-1	-1
11114	51	0	688	668	1948	43	32	1430	1958	483	583	8	87	984	1084	1184	854	1491	1510	2000	-1	-1
11115	51	0	688	668	1948	43	32	1430	1958	484	584	8	87	985	1085	1185	854	1491	1510	2000	-1	-1
11116	51	0	688	668	1948	43	32	1430	1958	484	584	8	87	985	1085	1185	854	1491	1510	2000	-1	-1
11117	51	0	688	668	1948	43	32	1430	1958	485	585	8	87	986	1086	1186	854	1491	1510	2000	-1	-1
11118	51	0	688	668	1948	43	32	1430	1958	485	585	63	75	986	1086	1186	854	1491	1510	2000	-1	-1
11119	51	0	688	668	1948	43	32	1430	1958	486	586	63	75	987	1087	1187	854	1491	1510	2000	-1	-1
11120	51	0	688	668	1948	43	32	1430	1958	486	586	63	75	987	1087	1187	854	1491	1510	2000	-1	-1
11121	51	0	688	668	1948	43	32	1430	1958	487	587	63	75	988	1088	1188	854	1491	1510	2000	-1	-1
11122	51	0	688	668	1948	43	32	1430	1958	487	587	63	75	988	1088	1188	854	1491	1510	2000	-1	-1
11123	51	0	688	668	1948	43	32	1430	1958	488	588	63	75	989	1089	1189	854	1491	1510	2000	-1	-1
11124	61	0	33	489	589	9	88	1431	44	1949	669	689	990	1090	1190	855	1492	1511	2000	-1	-1	-1
11125	61	0	33	490	590	9	88	1431	44	1949	669	689	991	1091	1191	855	1492	1511	2000	-1	-1	-1
11126	51	0	32	487	587	8	87	1430	1958	43	1948	668	688	988	1088	1188	854	1491	1510	2000	-1	-1
11127	51	0	32	488	588	8	87	1430	1958	43	1948	668	688	989	1089	1189	854	1491	1510	2000	-1	-1
11128	51	0	32	488	588	75	87	1430	1958	43	1948	668	688	989	1089	1189	854	1491	1510	2000	-1	-1
11129	61	0	33	489	589	76	88	1431	44	1949	669	689	990	1090	1190	855	1492	1511	2000	-1	-1	-1
11130	61	0	689	669	1949	44	33	1431	490	590	76	88	991	1091	1191	855	1492	1511	2000	-1	-1	-1
11131	61	0	689	669	1949	44	33	1431	491	591	76	88	992	1092	1192	855	1492	1511	2000	-1	-1	-1
11132	61	0	689	669	1949	44	33	1431	491	591	76	88	992	1092	1192	855	1492	1511	2000	-1	-1	-1
11133	61	0	689	669	1949	44	33	1431	492	592	76	88	993	1093	1193	855	1492	1511	2000	-1	-1	-1
11134	61	0	689	669	1949	44	33	1431	491	591	9	88	992	1092	1192	855	1492	1511	2000	-1	-1	-1
11135	61	0	689	669	1949	44	33	1431	492	592	9	88	993	1093	1193	855	1492	1511	2000	-1	-1	-1
11136	61	0	689	669	1949	44	33	1431	492	592	64	76	993	1093	1193	855	1492	1511	2000	-1	-1	-1
11137	61	0	689	669	1949	44	33	1431	493	593	64	76	994	1094	1194	855	1492	1511	2000	-1	-1	-1
11138	61	0	689	669	1949	44	33	1431	493	593	64	76	994	1094	1194	855	1492	1511	2000	-1	-1	-1
11139	61	0	689	669	1949	44	33	1431	494	594	64	76	995	1095	1195	855	1492	1511	2000	-1	-1	-1
11140	61	0	689	669	1949	44	33	1431	494	594	64	76	995	1095	1195	855	1492	1511	2000	-1	-1	-1
11141	61	0	689	669	1949	44	33	1431	495	595	64	76	996	1096	1196	855	1492	1511	2000	-1	-1	-1
11142	61	0	689	669	1949	44	33	1431	495	595	64	76	996	1096	1196	855	1492	1511	2000	-1	-1	-1
11143	61	0	689	669	1949	44	33	1431	496	596	64	76	997	1097	1197	855	1492	1511	2000	-1	-1	-1
11144	61	0	689	669	1949	44	33	1431	495	595	9	88	996	1096	1196	855	1492	1511	2000	-1	-1	-1
11145	61	0	689	669	1949	44	33	1431	496	596	9	88	997	1097	1197	855	1492	1511	2000	-1	-1	-1
11146	61	0	689	669	1949	44	33	1431	496	596	21	88	997	1097	1197	855	1492	1511	2000	-1	-1	-1
11147	61	0	689	669	1949	44	33	1431	497	597	21	88	998	1098	1198	855	1492	1511	2000	-1	-1	-1
11148	61	0	689	669	1949	44	33	1431	497	597	21	88	998	1098	1198	855	1492	1511	2000	-1	-1	-1
11149	61	0	689	669	1949	44	33	1431	498	598	21	88	999	1099	1199	855	1492	1511	2000	-1	-1	-1
11150	61	0	689	669	1949	44	33	1431	498	598	21	88	999	1099	1199	855	1492	1511	2000	-1	-1	-1
11151	88	0	689	669	1949	44	34	1431	499	599	22	89	999	1099	1199	855	1493	1512	2000	-1	-1	-1
11152	88	0	689	669	1949	44	34	1431	499	599	22	89	999	1099	1199	855	1493	1512	2000	-1	-1	-1
11153	88	0	689	669	1949	44	34	1431	499	599	22	89	999	1099	1199	855	1493	1512	2000	-1	-1	-1
11154	88	0	689	669	1949	44	34	1431	499	599	10	89	999	1099	1199	855	1493	1512	2000	-1	-1	-1
11155	88	0	689	669	1949	44	34	1431	499	599	10	89	999	1099	1199	855	1493	1512	2000	-1	-1	-1
11156	88	0	689	669	1949	44	34	1431	499	599	65	89	999	1099	1199	855	1493	1512	2000	-1	-1	-1
11157	88	0	689	669	1949	44	34	1431	499	599	65	89	999	1099	1199	855	1493	1512	2000	-1	-1	-1
11158	88	0	689	669	1949	44	34	1431	499	599	10	89	999	1099	1199	855	1493	1512	2000	-1	-1	-1
11159	88	0	689	669	1949	44	34	1431	499	599	10	89	999	1099	1199	855	1493	1512	2000	-1	-1	-1
11160	88	0	689	669	1949	44	34	1431	499	599	65	89	999	1099	1199	855	1493	1512	2000	-1	-1	-1
11161	88	0	689	669	1949	44	34	1431	499	599	65	89	999	1099	1199	855	1493	1512	2000	-1	-1	-1
11162	88	0	689	669	1949	44	34	1431	499	599	65	89	999	1099	1199	855	1493	1512	2000	-1	-1	-1
11163	88	0	689	669	1949	44	34	1431	499	599	65	89	999	1099	1199	855	1493	1512	2000	-1	-1	-1
11172	18	1	680	660	1940	35	24	400	1950	403	503	0	79	308	311	11200	-1	-1	-1	-1	-1	-1
11173	18	1	680	660	1940	35	24	400	1950	403	503	0	79	308	311	11200	-1	-1	-1	-1	-1	-1
11174	18	1	680	660	1940	35	24	400	1950	405	505	0	79	308	311	11200	-1	-1	-1	-1	-1	-1
11175	18	1	680	660	1940	35	24	400	1950	407	507	0	79	309	311	11200	-1	-1	-1	-1	-1	-1
11176	18	1	681	661	1941	36	25	1423	1951	409	509	1	80	309	311	11200	-1	-1	-1	-1	-1	-1
11177	22	1	681	661	1941	36	25	1423	1951	411	511	13	56	11200	-1	-1	-1	-1	-1	-1	-1	-1
11178	18	1	680	660	1940	35	24	400	1950	403	503	0	79	308	311	11200	-1	-1	-1	-1	-1	-1
11179	18	1	680	660	1940	35	24	400	1950	405	505	0	79	308	311	11200	-1	-1	-1	-1	-1	-1
11180	18	1	680	660	1940	35	24	400	1950	407	507	12	55	309	311	11200	-1	-1	-1	-1	-1	-1
11181	18	1	681	661	1941	36	25	1423	1951	409	509	56	68	309	311	11201	-1	-1	-1	-1	-1	-1
11182	22	1	681	661	1941	36	25	1423	1951	411	511	13	56	11201	-1	-1	-1	-1	-1	-1	-1	-1
11183	18	1	681	25	410	510	1	80	1423	1951	36	1941	661	11201	-1	-1	-1	-1	-1	-1	-1	-1
11184	18	1	681	25	411	511	13	56	1423	1951	36	1941	661	11201	-1	-1	-1	-1	-1	-1	-1	-1
11185	18	1	681	25	412	512	1	80	1423	1951	36	1941	661	11201	-1	-1	-1	-1	-1	-1	-1	-1
11186	18	1	681	25	413	513	56	68	1423	1951	36	1941	661	11201	-1	-1	-1	-1	-1	-1	-1	-1
