INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10441234	1	4	41	234	4	179	1	-1	-1	张辽之天恩鞋	34	张辽之天恩鞋	365	1460	155	3	3	-1	-1	Shoes1_16	鞋子	1644	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	45	-1	-1	-1	2001	0
10441235	1	4	41	235	4	179	1	-1	-1	张辽之天恩鞋	35	张辽之天恩鞋	382	1528	156	3	3	-1	-1	Shoes1_16	鞋子	1644	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	46	-1	46	-1	-1	-1	2001	0
10441236	1	4	41	236	4	179	1	-1	-1	张辽之天恩鞋	36	张辽之天恩鞋	399	1596	157	3	3	-1	-1	Shoes1_16	鞋子	1644	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48	-1	48	-1	-1	-1	2001	0
10441237	1	4	41	237	4	179	1	-1	-1	张辽之天恩鞋	37	张辽之天恩鞋	416	1664	159	3	3	-1	-1	Shoes1_16	鞋子	1644	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	49	-1	-1	-1	2001	0
10441238	1	4	41	238	4	179	1	-1	-1	张辽之天恩鞋	38	张辽之天恩鞋	433	1732	160	3	3	-1	-1	Shoes1_16	鞋子	1644	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	50	-1	-1	-1	2001	0
10441239	1	4	41	239	4	179	1	-1	-1	张辽之天恩鞋	39	张辽之天恩鞋	450	1800	161	3	3	-1	-1	Shoes1_16	鞋子	1644	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51	-1	51	-1	-1	-1	2001	0
10441240	1	4	41	240	4	179	1	-1	-1	张辽之天恩鞋	40	张辽之天恩鞋	498	1992	162	3	3	-1	-1	Shoes1_16	鞋子	1644	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	-1	52	-1	-1	-1	2001	0
10441241	1	4	41	241	4	151	1	-1	-1	贾诩之天恩鞋	31	贾诩之天恩鞋	314	1256	151	3	3	-1	-1	Shoes1_16	鞋子	1645	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	42	-1	-1	-1	2001	0
10441242	1	4	41	242	4	151	1	-1	-1	贾诩之天恩鞋	32	贾诩之天恩鞋	331	1324	152	3	3	-1	-1	Shoes1_16	鞋子	1645	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	43	-1	43	-1	-1	-1	2001	0
10441243	1	4	41	243	4	151	1	-1	-1	贾诩之天恩鞋	33	贾诩之天恩鞋	348	1392	154	3	3	-1	-1	Shoes1_16	鞋子	1645	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	44	-1	44	-1	-1	-1	2001	0
10441244	1	4	41	244	4	151	1	-1	-1	贾诩之天恩鞋	34	贾诩之天恩鞋	365	1460	155	3	3	-1	-1	Shoes1_16	鞋子	1645	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	45	-1	-1	-1	2001	0
10441245	1	4	41	245	4	151	1	-1	-1	贾诩之天恩鞋	35	贾诩之天恩鞋	382	1528	156	3	3	-1	-1	Shoes1_16	鞋子	1645	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	46	-1	46	-1	-1	-1	2001	0
10441246	1	4	41	246	4	151	1	-1	-1	贾诩之天恩鞋	36	贾诩之天恩鞋	399	1596	157	3	3	-1	-1	Shoes1_16	鞋子	1645	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48	-1	48	-1	-1	-1	2001	0
10441247	1	4	41	247	4	151	1	-1	-1	贾诩之天恩鞋	37	贾诩之天恩鞋	416	1664	159	3	3	-1	-1	Shoes1_16	鞋子	1645	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	49	-1	-1	-1	2001	0
10441248	1	4	41	248	4	151	1	-1	-1	贾诩之天恩鞋	38	贾诩之天恩鞋	433	1732	160	3	3	-1	-1	Shoes1_16	鞋子	1645	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	50	-1	-1	-1	2001	0
10441249	1	4	41	249	4	151	1	-1	-1	贾诩之天恩鞋	39	贾诩之天恩鞋	450	1800	161	3	3	-1	-1	Shoes1_16	鞋子	1645	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51	-1	51	-1	-1	-1	2001	0
10441250	1	4	41	250	4	151	1	-1	-1	贾诩之天恩鞋	40	贾诩之天恩鞋	498	1992	162	3	3	-1	-1	Shoes1_16	鞋子	1645	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	-1	52	-1	-1	-1	2001	0
10441251	1	4	41	251	4	45	1	-1	-1	秦琼之天恩鞋	31	秦琼之天恩鞋	314	1256	151	3	3	-1	-1	Shoes2_3	鞋子	1646	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	42	-1	-1	-1	2001	0
10441252	1	4	41	252	4	45	1	-1	-1	秦琼之天恩鞋	32	秦琼之天恩鞋	331	1324	152	3	3	-1	-1	Shoes2_3	鞋子	1646	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	43	-1	43	-1	-1	-1	2001	0
10441253	1	4	41	253	4	45	1	-1	-1	秦琼之天恩鞋	33	秦琼之天恩鞋	348	1392	154	3	3	-1	-1	Shoes2_3	鞋子	1646	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	44	-1	44	-1	-1	-1	2001	0
10441254	1	4	41	254	4	45	1	-1	-1	秦琼之天恩鞋	34	秦琼之天恩鞋	365	1460	155	3	3	-1	-1	Shoes2_3	鞋子	1646	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	45	-1	-1	-1	2001	0
10441255	1	4	41	255	4	45	1	-1	-1	秦琼之天恩鞋	35	秦琼之天恩鞋	382	1528	156	3	3	-1	-1	Shoes2_3	鞋子	1646	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	46	-1	46	-1	-1	-1	2001	0
10441256	1	4	41	256	4	45	1	-1	-1	秦琼之天恩鞋	36	秦琼之天恩鞋	399	1596	157	3	3	-1	-1	Shoes2_3	鞋子	1646	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48	-1	48	-1	-1	-1	2001	0
10441257	1	4	41	257	4	45	1	-1	-1	秦琼之天恩鞋	37	秦琼之天恩鞋	416	1664	159	3	3	-1	-1	Shoes2_3	鞋子	1646	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	49	-1	-1	-1	2001	0
10441258	1	4	41	258	4	45	1	-1	-1	秦琼之天恩鞋	38	秦琼之天恩鞋	433	1732	160	3	3	-1	-1	Shoes2_3	鞋子	1646	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	50	-1	-1	-1	2001	0
10441259	1	4	41	259	4	45	1	-1	-1	秦琼之天恩鞋	39	秦琼之天恩鞋	450	1800	161	3	3	-1	-1	Shoes2_3	鞋子	1646	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51	-1	51	-1	-1	-1	2001	0
10441260	1	4	41	260	4	45	1	-1	-1	秦琼之天恩鞋	40	秦琼之天恩鞋	498	1992	162	3	3	-1	-1	Shoes2_3	鞋子	1646	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	-1	52	-1	-1	-1	2001	0
10441261	1	4	41	261	4	179	1	-1	-1	赵云之天恩鞋	31	赵云之天恩鞋	314	1256	151	3	3	-1	-1	Shoes1_16	鞋子	1647	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	42	-1	-1	-1	2001	0
10441262	1	4	41	262	4	179	1	-1	-1	赵云之天恩鞋	32	赵云之天恩鞋	331	1324	152	3	3	-1	-1	Shoes1_16	鞋子	1647	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	43	-1	43	-1	-1	-1	2001	0
10441263	1	4	41	263	4	179	1	-1	-1	赵云之天恩鞋	33	赵云之天恩鞋	348	1392	154	3	3	-1	-1	Shoes1_16	鞋子	1647	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	44	-1	44	-1	-1	-1	2001	0
10441264	1	4	41	264	4	179	1	-1	-1	赵云之天恩鞋	34	赵云之天恩鞋	365	1460	155	3	3	-1	-1	Shoes1_16	鞋子	1647	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	45	-1	-1	-1	2001	0
10441265	1	4	41	265	4	179	1	-1	-1	赵云之天恩鞋	35	赵云之天恩鞋	382	1528	156	3	3	-1	-1	Shoes1_16	鞋子	1647	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	46	-1	46	-1	-1	-1	2001	0
10441266	1	4	41	266	4	179	1	-1	-1	赵云之天恩鞋	36	赵云之天恩鞋	399	1596	157	3	3	-1	-1	Shoes1_16	鞋子	1647	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48	-1	48	-1	-1	-1	2001	0
10441267	1	4	41	267	4	179	1	-1	-1	赵云之天恩鞋	37	赵云之天恩鞋	416	1664	159	3	3	-1	-1	Shoes1_16	鞋子	1647	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	49	-1	-1	-1	2001	0
10441268	1	4	41	268	4	179	1	-1	-1	赵云之天恩鞋	38	赵云之天恩鞋	433	1732	160	3	3	-1	-1	Shoes1_16	鞋子	1647	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	50	-1	-1	-1	2001	0
10441269	1	4	41	269	4	179	1	-1	-1	赵云之天恩鞋	39	赵云之天恩鞋	450	1800	161	3	3	-1	-1	Shoes1_16	鞋子	1647	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51	-1	51	-1	-1	-1	2001	0
10441270	1	4	41	270	4	179	1	-1	-1	赵云之天恩鞋	40	赵云之天恩鞋	498	1992	162	3	3	-1	-1	Shoes1_16	鞋子	1647	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	-1	52	-1	-1	-1	2001	0
10441271	1	4	41	271	4	151	1	-1	-1	樊哙之天恩鞋	31	樊哙之天恩鞋	314	1256	151	3	3	-1	-1	Shoes1_16	鞋子	1648	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	4	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	42	-1	-1	-1	2001	0
10441272	1	4	41	272	4	151	1	-1	-1	樊哙之天恩鞋	32	樊哙之天恩鞋	331	1324	152	3	3	-1	-1	Shoes1_16	鞋子	1648	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	4	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	43	-1	43	-1	-1	-1	2001	0
10441273	1	4	41	273	4	151	1	-1	-1	樊哙之天恩鞋	33	樊哙之天恩鞋	348	1392	154	3	3	-1	-1	Shoes1_16	鞋子	1648	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	2	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	44	-1	44	-1	-1	-1	2001	0
10441274	1	4	41	274	4	151	1	-1	-1	樊哙之天恩鞋	34	樊哙之天恩鞋	365	1460	155	3	3	-1	-1	Shoes1_16	鞋子	1648	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	4	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	45	-1	-1	-1	2001	0
10441275	1	4	41	275	4	151	1	-1	-1	樊哙之天恩鞋	35	樊哙之天恩鞋	382	1528	156	3	3	-1	-1	Shoes1_16	鞋子	1648	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	46	-1	46	-1	-1	-1	2001	0
10441276	1	4	41	276	4	151	1	-1	-1	樊哙之天恩鞋	36	樊哙之天恩鞋	399	1596	157	3	3	-1	-1	Shoes1_16	鞋子	1648	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	2	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	48	-1	48	-1	-1	-1	2001	0
10441277	1	4	41	277	4	151	1	-1	-1	樊哙之天恩鞋	37	樊哙之天恩鞋	416	1664	159	3	3	-1	-1	Shoes1_16	鞋子	1648	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	2	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	49	-1	-1	-1	2001	0
10441278	1	4	41	278	4	151	1	-1	-1	樊哙之天恩鞋	38	樊哙之天恩鞋	433	1732	160	3	3	-1	-1	Shoes1_16	鞋子	1648	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	4	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	50	-1	-1	-1	2001	0
10441279	1	4	41	279	4	151	1	-1	-1	樊哙之天恩鞋	39	樊哙之天恩鞋	450	1800	161	3	3	-1	-1	Shoes1_16	鞋子	1648	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	4	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51	-1	51	-1	-1	-1	2001	0
10441280	1	4	41	280	4	151	1	-1	-1	樊哙之天恩鞋	40	樊哙之天恩鞋	498	1992	162	3	3	-1	-1	Shoes1_16	鞋子	1648	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	2	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	-1	52	-1	-1	-1	2001	0
