INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	FLOAT	FLOAT	FLOAT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
13757	摸金校尉	0	110	11002	0	10	0	291	9	20	1	0.1	-1	0	9187	1726	9187	1726	213811	4176	0	0	2676	254	11	11	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2398	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_25	1200	2400	119	11872	7948	1866	7948	1866	231229	1	28	10	0	0	2	5	0	0	0
13758	摸金校尉	0	120	11966	0	10	0	291	9	20	1	0.1	-1	0	10018	1882	10018	1882	233164	4554	0	0	2918	277	12	12	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2398	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_25	1200	2400	129	12836	8613	2022	8613	2022	250583	1	28	10	0	0	2	5	0	0	0
13759	搬山道人	0	40	19745	0	10	0	-1	9	40	3	0.1	-1	1	6732	1581	6732	1581	550800	3825	0	0	1474	234	12	12	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2397	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_24	1200	2400	49	23777	8228	1932	8228	1932	673272	1	28	10	0	0	2	3	0	0	0
13760	搬山道人	0	50	26936	0	10	0	-1	9	40	3	0.1	-1	1	8814	1971	8814	1971	763200	4770	0	0	2143	291	15	15	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2397	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_24	1200	2400	59	31426	9892	2323	9892	2323	899280	1	28	10	0	0	2	3	0	0	0
13761	搬山道人	0	60	35084	0	10	0	-1	9	40	3	0.1	-1	1	10561	2362	10561	2362	1005840	5715	0	0	2933	349	17	17	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2397	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_24	1200	2400	69	40031	11555	2713	11555	2713	1155528	1	28	10	0	0	2	3	0	0	0
13762	搬山道人	0	70	44271	0	10	0	-1	9	40	3	0.1	-1	1	12307	2752	12307	2752	1278720	6660	0	0	3844	406	19	19	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2397	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_24	1200	2400	79	49675	13218	3104	13218	3104	1442016	1	28	10	0	0	2	3	0	0	0
13763	搬山道人	0	80	54455	0	10	0	-1	9	40	3	0.1	-1	1	14054	3143	14054	3143	1581840	7605	0	0	4876	464	22	22	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2397	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_24	1200	2400	89	60275	14881	3494	14881	3494	1758744	1	28	10	0	0	2	3	0	0	0
13764	搬山道人	0	90	62353	0	10	0	-1	9	40	3	0.1	-1	1	17305	3534	17305	3534	1915200	8550	0	0	5481	522	24	24	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2397	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_24	1200	2400	99	68298	16544	3885	16544	3885	2105712	1	28	10	0	0	2	3	0	0	0
13765	搬山道人	0	100	70002	0	10	0	-1	9	40	3	0.1	-1	1	20889	3924	20889	3924	2278800	9495	0	0	6085	579	27	27	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2397	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_24	1200	2400	109	76071	18208	4276	18208	4276	2482920	1	28	10	0	0	2	3	0	0	0
13766	搬山道人	0	110	77318	0	10	0	-1	9	40	3	0.1	-1	1	22968	4315	22968	4315	2672640	10440	0	0	6690	637	29	29	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2397	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_24	1200	2400	119	83429	19871	4666	19871	4666	2890368	1	28	10	0	0	2	3	0	0	0
13767	搬山道人	0	120	84094	0	10	0	-1	9	40	3	0.1	-1	1	25047	4705	25047	4705	2914560	11385	0	0	7295	694	31	31	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2397	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_24	1200	2400	129	90205	21534	5057	21534	5057	3132288	1	28	10	0	0	2	3	0	0	0
13768	高爆弹	0	40	6	0	10	7	-1	9	20	1	0.1	0	0	1346	632	1346	632	29376	1530	0	0	589	93	5	5	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2323	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	49	7	1645	773	1645	773	35907	1	12	10	0	0	2	5	0	0	0
13769	高爆弹	0	50	8	0	10	7	-1	9	20	1	0.1	0	0	1762	788	1762	788	40704	1908	0	0	857	116	6	6	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2323	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	59	9	1978	929	1978	929	47961	1	12	10	0	0	2	5	0	0	0
13770	高爆弹	0	60	11	0	10	7	-1	9	20	1	0.1	0	0	2112	944	2112	944	53644	2286	0	0	1173	139	7	7	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2323	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	69	12	2311	1085	2311	1085	61628	1	12	10	0	0	2	5	0	0	0
13771	高爆弹	0	70	13	0	10	7	-1	9	20	1	0.1	0	0	2461	1101	2461	1101	68198	2664	0	0	1537	162	7	7	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2323	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	79	15	2643	1241	2643	1241	76907	1	12	10	0	0	2	5	0	0	0
13772	高爆弹	0	80	17	0	10	7	-1	9	20	1	0.1	0	0	2810	1257	2810	1257	84364	3042	0	0	1950	185	8	8	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2323	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	89	19	2976	1397	2976	1397	93799	1	12	10	0	0	2	5	0	0	0
13773	高爆弹	0	90	19	0	10	7	-1	9	20	1	0.1	0	0	3461	1413	3461	1413	102144	3420	0	0	2192	208	9	9	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2323	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	99	21	3308	1554	3308	1554	112304	1	12	10	0	0	2	5	0	0	0
13774	高爆弹	0	100	22	0	10	7	-1	9	20	1	0.1	0	0	4177	1569	4177	1569	121536	3798	0	0	2434	231	10	10	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2323	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	109	24	3641	1710	3641	1710	132422	1	12	10	0	0	2	5	0	0	0
13775	高爆弹	0	110	24	0	10	7	-1	9	20	1	0.1	0	0	4593	1726	4593	1726	142540	4176	0	0	2676	254	11	11	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2323	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	119	26	3974	1866	3974	1866	154152	1	12	10	0	0	2	5	0	0	0
13776	高爆弹	0	120	26	0	10	7	-1	9	20	1	0.1	0	0	5009	1882	5009	1882	155443	4554	0	0	2918	277	12	12	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2323	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	129	28	4306	2022	4306	2022	167055	1	12	10	0	0	2	5	0	0	0
13777	燃烧弹	0	40	6	0	10	7	-1	9	20	1	0.1	0	0	1346	632	1346	632	29376	1530	0	0	589	93	5	5	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2322	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	49	7	1645	773	1645	773	35907	1	12	10	0	0	2	5	0	0	0
13778	燃烧弹	0	50	8	0	10	7	-1	9	20	1	0.1	0	0	1762	788	1762	788	40704	1908	0	0	857	116	6	6	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2322	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	59	9	1978	929	1978	929	47961	1	12	10	0	0	2	5	0	0	0
13779	燃烧弹	0	60	11	0	10	7	-1	9	20	1	0.1	0	0	2112	944	2112	944	53644	2286	0	0	1173	139	7	7	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2322	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	69	12	2311	1085	2311	1085	61628	1	12	10	0	0	2	5	0	0	0
13780	燃烧弹	0	70	13	0	10	7	-1	9	20	1	0.1	0	0	2461	1101	2461	1101	68198	2664	0	0	1537	162	7	7	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2322	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	79	15	2643	1241	2643	1241	76907	1	12	10	0	0	2	5	0	0	0
13781	燃烧弹	0	80	17	0	10	7	-1	9	20	1	0.1	0	0	2810	1257	2810	1257	84364	3042	0	0	1950	185	8	8	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2322	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	89	19	2976	1397	2976	1397	93799	1	12	10	0	0	2	5	0	0	0
13782	燃烧弹	0	90	19	0	10	7	-1	9	20	1	0.1	0	0	3461	1413	3461	1413	102144	3420	0	0	2192	208	9	9	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2322	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	99	21	3308	1554	3308	1554	112304	1	12	10	0	0	2	5	0	0	0
13783	燃烧弹	0	100	22	0	10	7	-1	9	20	1	0.1	0	0	4177	1569	4177	1569	121536	3798	0	0	2434	231	10	10	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2322	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	109	24	3641	1710	3641	1710	132422	1	12	10	0	0	2	5	0	0	0
13784	燃烧弹	0	110	24	0	10	7	-1	9	20	1	0.1	0	0	4593	1726	4593	1726	142540	4176	0	0	2676	254	11	11	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2322	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	119	26	3974	1866	3974	1866	154152	1	12	10	0	0	2	5	0	0	0
13785	燃烧弹	0	120	26	0	10	7	-1	9	20	1	0.1	0	0	5009	1882	5009	1882	155443	4554	0	0	2918	277	12	12	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2322	1	1	-1	100	100	set:FightNPCHeader1 image:FightNPCHeader1_22	1200	2400	129	28	4306	2022	4306	2022	167055	1	12	10	0	0	2	5	0	0	0
13786	摸金校尉	0	70	4199	0	10	3	-1	8	20	1	0.1	1	0	2461	1101	2461	1101	68198	2664	0	0	1537	162	7	7	3500	1500	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2398	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_25	1200	2400	109	7216	3641	1710	3641	1710	132422	1	12	10	0	0	2	5	0	0	0
13800	天劫楼恶人	0	10	1	0	10	0	-1	9	20	1	0.1	-1	0	348	163	348	163	337	396	0	0	122	24	2	2	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	666	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_24	1200	2400	19	2	647	304	647	304	2512	1	29	10	0	0	2	5	0	0	0
13801	天劫楼恶人	0	20	2	0	10	0	-1	9	20	1	0.1	-1	0	681	319	681	319	3082	774	0	0	237	47	3	3	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	666	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_24	1200	2400	29	3	980	460	980	460	4436	1	29	10	0	0	2	5	0	0	0
13802	天劫楼恶人	0	30	4	0	10	0	-1	9	20	1	0.1	-1	0	1013	476	1013	476	5242	1152	0	0	352	70	4	4	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	666	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_24	1200	2400	39	5	1313	616	1313	616	6791	1	29	10	0	0	2	5	0	0	0
13803	天劫楼恶人	0	40	6	0	10	0	-1	9	20	1	0.1	-1	0	1346	632	1346	632	7833	1530	0	0	589	93	5	5	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	666	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_24	1200	2400	49	7	1645	773	1645	773	9575	1	29	10	0	0	2	5	0	0	0
13804	天劫楼恶人	0	50	8	0	10	0	-1	9	20	1	0.1	-1	0	1762	788	1762	788	10854	1908	0	0	857	116	6	6	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	666	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_24	1200	2400	59	9	1978	929	1978	929	12789	1	29	10	0	0	2	5	0	0	0
13805	天劫楼恶人	0	60	11	0	10	0	-1	9	20	1	0.1	-1	0	2112	944	2112	944	14305	2286	0	0	1173	139	7	7	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	666	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_24	1200	2400	69	12	2311	1085	2311	1085	16434	1	29	10	0	0	2	5	0	0	0
13806	天劫楼恶人	0	70	13	0	10	0	-1	9	20	1	0.1	-1	0	2461	1101	2461	1101	18186	2664	0	0	1537	162	7	7	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	666	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_24	1200	2400	79	15	2643	1241	2643	1241	20508	1	29	10	0	0	2	5	0	0	0
13807	天劫楼恶人	0	80	17	0	10	0	-1	9	20	1	0.1	-1	0	2810	1257	2810	1257	22497	3042	0	0	1950	185	8	8	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	666	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_24	1200	2400	89	19	2976	1397	2976	1397	25013	1	29	10	0	0	2	5	0	0	0
13808	天劫楼恶人	0	90	19	0	10	0	-1	9	20	1	0.1	-1	0	3461	1413	3461	1413	27238	3420	0	0	2192	208	9	9	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	666	1	1	-1	100	100	set:FightNPCHeader2 image:FightNPCHeader2_24	1200	2400	99	21	3308	1554	3308	1554	29947	1	29	10	0	0	2	5	0	0	0
13809	天劫楼恶人	0	11	1	0	10	0	-1	9	20	1	0.1	-1	0	381	179	381	179	641	433	0	0	133	26	2	2	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	118	1	1	-1	100	100	set:CommonNPCHeader12 image:CommonNPCHeader12_5	1200	2400	19	2	647	304	647	304	2512	1	29	10	0	0	2	5	0	0	0
13810	天劫楼恶人	0	21	2	0	10	0	-1	9	20	1	0.1	-1	0	714	335	714	335	3232	811	0	0	249	49	3	3	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	118	1	1	-1	100	100	set:CommonNPCHeader12 image:CommonNPCHeader12_5	1200	2400	29	3	980	460	980	460	4436	1	29	10	0	0	2	5	0	0	0
13811	天劫楼恶人	0	31	4	0	10	0	-1	9	20	1	0.1	-1	0	1047	491	1047	491	5414	1189	0	0	364	72	4	4	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	118	1	1	-1	100	100	set:CommonNPCHeader12 image:CommonNPCHeader12_5	1200	2400	39	5	1313	616	1313	616	6791	1	29	10	0	0	2	5	0	0	0
13812	天劫楼恶人	0	41	6	0	10	0	-1	9	20	1	0.1	-1	0	1379	648	1379	648	8027	1567	0	0	604	95	5	5	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	118	1	1	-1	100	100	set:CommonNPCHeader12 image:CommonNPCHeader12_5	1200	2400	49	7	1645	773	1645	773	9575	1	29	10	0	0	2	5	0	0	0
13813	天劫楼恶人	0	51	8	0	10	0	-1	9	20	1	0.1	-1	0	1797	804	1797	804	11069	1945	0	0	874	118	6	6	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	118	1	1	-1	100	100	set:CommonNPCHeader12 image:CommonNPCHeader12_5	1200	2400	59	9	1978	929	1978	929	12789	1	29	10	0	0	2	5	0	0	0
13814	天劫楼恶人	0	61	11	0	10	0	-1	9	20	1	0.1	-1	0	2147	960	2147	960	14541	2323	0	0	1192	141	7	7	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	118	1	1	-1	100	100	set:CommonNPCHeader12 image:CommonNPCHeader12_5	1200	2400	69	12	2311	1085	2311	1085	16434	1	29	10	0	0	2	5	0	0	0
13815	天劫楼恶人	0	71	14	0	10	0	-1	9	20	1	0.1	-1	0	2496	1116	2496	1116	18444	2701	0	0	1559	165	8	8	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	118	1	1	-1	100	100	set:CommonNPCHeader12 image:CommonNPCHeader12_5	1200	2400	79	15	2643	1241	2643	1241	20508	1	29	10	0	0	2	5	0	0	0
13816	天劫楼恶人	0	81	17	0	10	0	-1	9	20	1	0.1	-1	0	2845	1272	2845	1272	22776	3079	0	0	1974	188	9	9	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	118	1	1	-1	100	100	set:CommonNPCHeader12 image:CommonNPCHeader12_5	1200	2400	89	19	2976	1397	2976	1397	25013	1	29	10	0	0	2	5	0	0	0
13817	天劫楼恶人	0	91	19	0	10	0	-1	9	20	1	0.1	-1	0	3499	1429	3499	1429	27539	3457	0	0	2216	211	9	9	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	118	1	1	-1	100	100	set:CommonNPCHeader12 image:CommonNPCHeader12_5	1200	2400	99	21	3308	1554	3308	1554	29947	1	29	10	0	0	2	5	0	0	0
13818	天劫楼恶人	0	12	1	0	10	0	-1	9	20	1	0.1	-1	0	415	194	415	194	764	471	0	0	145	29	2	2	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2150	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_16	1200	2400	19	2	647	304	647	304	2512	1	29	10	0	0	2	5	0	0	0
13819	天劫楼恶人	0	22	2	0	10	0	-1	9	20	1	0.1	-1	0	747	351	747	351	3383	849	0	0	260	52	3	3	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2150	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_16	1200	2400	29	3	980	460	980	460	4436	1	29	10	0	0	2	5	0	0	0
13820	天劫楼恶人	0	32	4	0	10	0	-1	9	20	1	0.1	-1	0	1080	507	1080	507	5586	1227	0	0	375	75	4	4	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2150	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_16	1200	2400	39	5	1313	616	1313	616	6791	1	29	10	0	0	2	5	0	0	0
13821	天劫楼恶人	0	42	6	0	10	0	-1	9	20	1	0.1	-1	0	1412	663	1412	663	8220	1605	0	0	618	98	5	5	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2150	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_16	1200	2400	49	7	1645	773	1645	773	9575	1	29	10	0	0	2	5	0	0	0
13822	天劫楼恶人	0	52	8	0	10	0	-1	9	20	1	0.1	-1	0	1832	819	1832	819	11284	1983	0	0	891	121	6	6	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2150	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_16	1200	2400	59	9	1978	929	1978	929	12789	1	29	10	0	0	2	5	0	0	0
13823	天劫楼恶人	0	62	11	0	10	0	-1	9	20	1	0.1	-1	0	2182	976	2182	976	14778	2361	0	0	1212	144	7	7	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2150	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_16	1200	2400	69	12	2311	1085	2311	1085	16434	1	29	10	0	0	2	5	0	0	0
13824	天劫楼恶人	0	72	14	0	10	0	-1	9	20	1	0.1	-1	0	2531	1132	2531	1132	18702	2739	0	0	1581	167	8	8	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2150	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_16	1200	2400	79	15	2643	1241	2643	1241	20508	1	29	10	0	0	2	5	0	0	0
13825	天劫楼恶人	0	82	17	0	10	0	-1	9	20	1	0.1	-1	0	2880	1288	2880	1288	23056	3117	0	0	1998	190	9	9	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2150	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_16	1200	2400	89	19	2976	1397	2976	1397	25013	1	29	10	0	0	2	5	0	0	0
13826	天劫楼恶人	0	92	20	0	10	0	-1	9	20	1	0.1	-1	0	3537	1444	3537	1444	27840	3495	0	0	2240	213	10	10	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2150	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_16	1200	2400	99	21	3308	1554	3308	1554	29947	1	29	10	0	0	2	5	0	0	0
13827	天劫楼恶人	0	13	1	0	10	0	-1	9	20	1	0.1	-1	0	448	210	448	210	869	509	0	0	156	31	2	2	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2151	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_18	1200	2400	19	2	647	304	647	304	2512	1	29	10	0	0	2	5	0	0	0
13828	天劫楼恶人	0	23	2	0	10	0	-1	9	20	1	0.1	-1	0	780	366	780	366	3533	887	0	0	272	54	3	3	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2151	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_18	1200	2400	29	3	980	460	980	460	4436	1	29	10	0	0	2	5	0	0	0
13829	天劫楼恶人	0	33	4	0	10	0	-1	9	20	1	0.1	-1	0	1113	523	1113	523	5758	1265	0	0	387	77	4	4	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2151	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_18	1200	2400	39	5	1313	616	1313	616	6791	1	29	10	0	0	2	5	0	0	0
13830	天劫楼恶人	0	43	6	0	10	0	-1	9	20	1	0.1	-1	0	1446	679	1446	679	8414	1643	0	0	633	100	5	5	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2151	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_18	1200	2400	49	7	1645	773	1645	773	9575	1	29	10	0	0	2	5	0	0	0
13831	天劫楼恶人	0	53	8	0	10	0	-1	9	20	1	0.1	-1	0	1867	835	1867	835	11499	2021	0	0	908	123	6	6	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2151	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_18	1200	2400	59	9	1978	929	1978	929	12789	1	29	10	0	0	2	5	0	0	0
13832	天劫楼恶人	0	63	11	0	10	0	-1	9	20	1	0.1	-1	0	2217	991	2217	991	15014	2399	0	0	1231	146	7	7	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2151	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_18	1200	2400	69	12	2311	1085	2311	1085	16434	1	29	10	0	0	2	5	0	0	0
13833	天劫楼恶人	0	73	14	0	10	0	-1	9	20	1	0.1	-1	0	2566	1147	2566	1147	18960	2777	0	0	1603	169	8	8	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2151	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_18	1200	2400	79	15	2643	1241	2643	1241	20508	1	29	10	0	0	2	5	0	0	0
13834	天劫楼恶人	0	83	17	0	10	0	-1	9	20	1	0.1	-1	0	2915	1304	2915	1304	23335	3155	0	0	2023	192	9	9	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2151	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_18	1200	2400	89	19	2976	1397	2976	1397	25013	1	29	10	0	0	2	5	0	0	0
13835	天劫楼恶人	0	93	20	0	10	0	-1	9	20	1	0.1	-1	0	3575	1460	3575	1460	28141	3533	0	0	2264	215	10	10	3500	1800	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2151	1	1	-1	100	100	set:FightNPCHeader9 image:FightNPCHeader9_18	1200	2400	99	21	3308	1554	3308	1554	29947	1	29	10	0	0	2	5	0	0	0
13900	黄金棋子	0	10	2629	0	10	7	-1	9	20	1	0.1	-1	0	348	163	348	163	1013	396	0	0	122	24	2	2	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2340	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_11	1200	2400	19	4337	647	304	647	304	7538	1	29	10	0	0	3	5	0	0	0
13901	黄金棋子	0	20	5284	0	10	7	-1	9	20	1	0.1	-1	0	681	319	681	319	9246	774	0	0	237	47	3	3	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2340	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_11	1200	2400	29	7282	980	460	980	460	13310	1	29	10	0	0	3	5	0	0	0
13902	黄金棋子	0	30	8570	0	10	7	-1	9	20	1	0.1	-1	0	1013	476	1013	476	15728	1152	0	0	352	70	4	4	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2340	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_11	1200	2400	39	10831	1313	616	1313	616	20373	1	29	10	0	0	3	5	0	0	0
13903	黄金棋子	0	40	12488	0	10	7	-1	9	20	1	0.1	-1	0	1346	632	1346	632	23500	1530	0	0	589	93	5	5	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2340	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_11	1200	2400	49	15038	1645	773	1645	773	28726	1	29	10	0	0	3	5	0	0	0
13904	黄金棋子	0	50	17036	0	10	7	-1	9	20	1	0.1	-1	0	1762	788	1762	788	32563	1908	0	0	857	116	6	6	0	0	0	0	60	0	0	60	0	0	60	0	0	60	0	-1	-1	2340	1	1	-1	100	100	set:FightNPCHeader10 image:FightNPCHeader10_11	1200	2400	59	19875	1978	929	1978	929	38369	1	29	10	0	0	3	5	0	0	0
