INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT
837	地夕裘图样	10213028	1	47	1	20308074	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
838	璧月裘图样	10213030	1	47	1	20308075	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
839	圣天裘图样	10213032	1	47	1	20308076	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
840	赤瑶裘图样	10213034	1	47	1	20308077	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
841	九霄裘图样	10213036	1	47	1	20308078	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
842	玄魄天裘图样	10213038	1	47	1	20308079	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
843	噬麟圣裘图样	10213040	1	47	1	20308080	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
844	#cFF0000古营冠图样	10210086	1	47	1	20308173	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	1	-1	-1	我填了	7	1
845	#cFF0000先知冠图样	10210087	1	47	1	20308174	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	1	-1	-1	我填了	7	1
846	赤钢盔图样	10210046	1	47	1	20308063	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	1	-1	-1	我填了	7	1
847	玄云盔图样	10210048	1	47	1	20308064	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	1	-1	-1	我填了	7	1
848	宿影盔图样	10210050	1	47	1	20308065	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	1	-1	-1	我填了	7	1
849	鸾暮盔图样	10210052	1	47	1	20308066	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	1	-1	-1	我填了	7	1
850	隐狼盔图样	10210054	1	47	1	20308067	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	1	-1	-1	我填了	7	1
851	碎魄盔图样	10210056	1	47	1	20308068	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	1	-1	-1	我填了	7	1
852	哀凰天盔图样	10210058	1	47	1	20308069	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	1	-1	-1	我填了	7	1
853	凶陌圣盔图样	10210060	1	47	1	20308070	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	1	-1	-1	我填了	7	1
854	#cFF0000翼牛鞋图样	10211086	1	47	1	20308179	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	1	-1	-1	我填了	7	1
855	#cFF0000七龙靴图样	10211087	1	47	1	20308180	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	1	-1	-1	我填了	7	1
856	雪沐靴图样	10211046	1	47	1	20308093	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	1	-1	-1	我填了	7	1
857	玄云靴图样	10211048	1	47	1	20308094	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	1	-1	-1	我填了	7	1
858	宿影靴图样	10211050	1	47	1	20308095	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	1	-1	-1	我填了	7	1
859	鸾暮靴图样	10211052	1	47	1	20308096	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	1	-1	-1	我填了	7	1
860	隐狼靴图样	10211054	1	47	1	20308097	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	1	-1	-1	我填了	7	1
861	碎魄靴图样	10211056	1	47	1	20308098	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	1	-1	-1	我填了	7	1
862	哀凰天靴图样	10211058	1	47	1	20308099	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	1	-1	-1	我填了	7	1
863	凶陌圣靴图样	10211060	1	47	1	20308100	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	1	-1	-1	我填了	7	1
864	#cFF0000血影手图样	10212086	1	47	1	20308177	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	1	-1	-1	我填了	7	1
865	#cFF0000轩辕手图样	10212087	1	47	1	20308178	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	1	-1	-1	我填了	7	1
866	雪沐掌图样	10212046	1	47	1	20308083	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	1	-1	-1	我填了	7	1
867	玄云掌图样	10212048	1	47	1	20308084	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	1	-1	-1	我填了	7	1
868	宿影掌图样	10212050	1	47	1	20308085	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	1	-1	-1	我填了	7	1
869	鸾暮掌图样	10212052	1	47	1	20308086	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	1	-1	-1	我填了	7	1
870	隐狼掌图样	10212054	1	47	1	20308087	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	1	-1	-1	我填了	7	1
871	碎魄掌图样	10212056	1	47	1	20308088	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	1	-1	-1	我填了	7	1
872	哀凰天掌图样	10212058	1	47	1	20308089	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	1	-1	-1	我填了	7	1
873	凶陌圣掌图样	10212060	1	47	1	20308090	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	1	-1	-1	我填了	7	1
874	#cFF0000重华铠图样	10213086	1	47	1	20308175	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
875	#cFF0000烽燧铠图样	10213087	1	47	1	20308176	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
876	雪沐铠图样	10213046	1	47	1	20308073	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
877	玄云铠图样	10213048	1	47	1	20308074	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
878	宿影铠图样	10213050	1	47	1	20308075	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
879	鸾暮铠图样	10213052	1	47	1	20308076	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
880	隐狼铠图样	10213054	1	47	1	20308077	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
881	碎魄铠图样	10213056	1	47	1	20308078	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
882	哀凰天铠图样	10213058	1	47	1	20308079	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
883	凶陌圣甲图样	10213060	1	47	1	20308080	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	1	-1	-1	我填了	7	1
884	驰马图样	10200026	1	4	11	20103011	75	20103071	60	20103099	68	20308161	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	1	3000	-1	-1	我填了	7	-1
885	藏因长刃图样	10200027	1	4	12	20103012	80	20103072	65	20103099	72	20308162	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	1	3000	-1	-1	我填了	7	-1
886	鹿鸣枪图样	10201026	1	4	11	20103011	75	20103071	60	20103099	68	20308163	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	2	3000	-1	-1	我填了	7	-1
887	月白图样	10201027	1	4	12	20103012	80	20103072	65	20103099	72	20308164	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	2	3000	-1	-1	我填了	7	-1
888	启明图样	10202026	1	4	11	20103011	75	20103071	60	20103099	68	20308165	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	3	3000	-1	-1	我填了	7	-1
889	寒姜图样	10202027	1	4	12	20103012	80	20103072	65	20103099	72	20308166	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	3	3000	-1	-1	我填了	7	-1
890	君天图样	10203026	1	4	11	20103011	75	20103071	60	20103099	68	20308167	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	4	3000	-1	-1	我填了	7	-1
891	古兰图样	10203027	1	4	12	20103012	80	20103072	65	20103099	72	20308168	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	4	3000	-1	-1	我填了	7	-1
892	珊瑚扇图样	10204026	1	4	11	20103011	75	20103071	60	20103099	68	20308169	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	5	3000	-1	-1	我填了	7	-1
893	忘川扇图样	10204027	1	4	12	20103012	80	20103072	65	20103099	72	20308170	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	5	3000	-1	-1	我填了	7	-1
894	四叶轨图样	10205026	1	4	11	20103011	75	20103071	60	20103099	68	20308171	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	6	3000	-1	-1	我填了	7	-1
895	锦瑟璧图样	10205027	1	4	12	20103012	80	20103072	65	20103099	72	20308172	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	6	3000	-1	-1	我填了	7	-1
896	无道冠图样	10210066	1	5	10	20105011	78	20103083	62	20103102	84	20308173	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	7	3000	-1	-1	我填了	7	-1
897	皎月巾图样	10210067	1	5	11	20105012	82	20103084	66	20103102	88	20308174	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	7	3000	-1	-1	我填了	7	-1
898	漫沙冠图样	10210076	1	5	10	20105011	78	20103083	62	20103102	84	20308173	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	7	3000	-1	-1	我填了	7	-1
899	昆仑巾图样	10210077	1	5	11	20105012	82	20103084	66	20103102	88	20308174	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	7	3000	-1	-1	我填了	7	-1
900	古营冠图样	10210086	1	5	10	20105011	78	20103083	62	20103102	84	20308173	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	7	3000	-1	-1	我填了	7	-1
901	先知冠图样	10210087	1	5	11	20105012	82	20103084	66	20103102	88	20308174	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	7	3000	-1	-1	我填了	7	-1
902	逍遥靴图样	10211066	1	5	10	20105011	78	20103083	62	20103102	84	20308179	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	10	3000	-1	-1	我填了	7	-1
903	开明靴图样	10211067	1	5	11	20105012	82	20103084	66	20103102	88	20308180	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	10	3000	-1	-1	我填了	7	-1
904	塔钟鞋图样	10211076	1	5	10	20105011	78	20103083	62	20103102	84	20308179	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	10	3000	-1	-1	我填了	7	-1
905	清修鞋图样	10211077	1	5	11	20105012	82	20103084	66	20103102	88	20308180	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	10	3000	-1	-1	我填了	7	-1
906	翼牛鞋图样	10211086	1	5	10	20105011	78	20103083	62	20103102	84	20308179	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	10	3000	-1	-1	我填了	7	-1
907	七龙靴图样	10211087	1	5	11	20105012	82	20103084	66	20103102	88	20308180	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	10	3000	-1	-1	我填了	7	-1
908	婵娟护手图样	10212066	1	5	10	20105011	78	20103083	62	20103102	84	20308177	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	9	3000	-1	-1	我填了	7	-1
909	虔心护手图样	10212067	1	5	11	20105012	82	20103084	66	20103102	88	20308178	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	9	3000	-1	-1	我填了	7	-1
910	苦泉护手图样	10212076	1	5	10	20105011	78	20103083	62	20103102	84	20308177	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	9	3000	-1	-1	我填了	7	-1
911	戒律手图样	10212077	1	5	11	20105012	82	20103084	66	20103102	88	20308178	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	9	3000	-1	-1	我填了	7	-1
912	血影手图样	10212086	1	5	10	20105011	78	20103083	62	20103102	84	20308177	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	9	3000	-1	-1	我填了	7	-1
913	轩辕手图样	10212087	1	5	11	20105012	82	20103084	66	20103102	88	20308178	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	9	3000	-1	-1	我填了	7	-1
914	狮王锦袍图样	10213066	1	5	10	20105011	78	20103083	62	20103102	84	20308175	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	8	3000	-1	-1	我填了	7	-1
915	高昌袍图样	10213067	1	5	11	20105012	82	20103084	66	20103102	88	20308176	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	8	3000	-1	-1	我填了	7	-1
916	沼泽裘图样	10213076	1	5	10	20105011	78	20103083	62	20103102	84	20308175	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	8	3000	-1	-1	我填了	7	-1
917	生机裘图样	10213077	1	5	11	20105012	82	20103084	66	20103102	88	20308176	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	8	3000	-1	-1	我填了	7	-1
918	重华铠图样	10213086	1	5	10	20105011	78	20103083	62	20103102	84	20308175	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	8	3000	-1	-1	我填了	7	-1
919	烽燧铠图样	10213087	1	5	11	20105012	82	20103084	66	20103102	88	20308176	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	8	3000	-1	-1	我填了	7	-1
920	侍佛图样	10214026	1	5	10	20105011	78	20103083	62	20103102	84	20308187	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	23	3000	-1	-1	我填了	7	-1
921	归宿图样	10214027	1	5	11	20105012	82	20103084	66	20103102	88	20308188	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	23	3000	-1	-1	我填了	7	-1
922	白石肩图样	10215026	1	5	10	20105011	78	20103083	62	20103102	84	20308189	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	24	3000	-1	-1	我填了	7	-1
923	日月肩图样	10215027	1	5	11	20105012	82	20103084	66	20103102	88	20308190	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	24	3000	-1	-1	我填了	7	-1
924	曼殊沙华图样	10220026	1	6	10	20103011	75	20103095	150	20308181	1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	11	3000	-1	-1	我填了	7	-1
925	泣露链图样	10220027	1	6	11	20103012	81	20103096	162	20308182	1	-1	-1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	11	3000	-1	-1	我填了	7	-1
926	示骨带图样	10221026	1	5	10	20105011	78	20103083	62	20103102	84	20308191	1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	25	3000	-1	-1	我填了	7	-1
927	谪仙带图样	10221027	1	5	11	20105012	82	20103084	66	20103102	88	20308192	1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	25	3000	-1	-1	我填了	7	-1
928	彼岸图样	10222026	1	6	10	20103011	75	20103095	150	20308183	1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
929	吉祥夜图样	10222027	1	6	11	20103012	81	20103096	162	20308184	1	-1	-1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
930	乌德护符图样	10223026	1	6	10	20103011	75	20103095	150	20308185	1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
931	鹰翔纹章图样	10223027	1	6	11	20103012	81	20103096	162	20308186	1	-1	-1	-1	-1	130	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
932	驰马图样	10200026	1	46	1	20308161	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3000	-1	-1	我填了	7	0
933	藏因长刃图样	10200027	1	46	1	20308162	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3000	-1	-1	我填了	7	0
934	鹿鸣枪图样	10201026	1	46	1	20308163	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	2	3000	-1	-1	我填了	7	0
935	月白图样	10201027	1	46	1	20308164	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	2	3000	-1	-1	我填了	7	0
936	启明图样	10202026	1	46	1	20308165	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	3	3000	-1	-1	我填了	7	0
937	寒姜图样	10202027	1	46	1	20308166	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	3	3000	-1	-1	我填了	7	0
938	君天图样	10203026	1	46	1	20308167	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	3000	-1	-1	我填了	7	0
939	古兰图样	10203027	1	46	1	20308168	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	4	3000	-1	-1	我填了	7	0
940	珊瑚扇图样	10204026	1	46	1	20308169	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	5	3000	-1	-1	我填了	7	0
941	忘川扇图样	10204027	1	46	1	20308170	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	5	3000	-1	-1	我填了	7	0
942	四叶轨图样	10205026	1	46	1	20308171	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	6	3000	-1	-1	我填了	7	0
943	锦瑟璧图样	10205027	1	46	1	20308172	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	6	3000	-1	-1	我填了	7	0
944	无道冠图样	10210066	1	47	1	20308173	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
945	皎月巾图样	10210067	1	47	1	20308174	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
946	漫沙冠图样	10210076	1	47	1	20308179	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
947	昆仑巾图样	10210077	1	47	1	20308180	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
948	古营冠图样	10210086	1	47	1	20308177	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
949	先知冠图样	10210087	1	47	1	20308178	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	7	3000	-1	-1	我填了	7	1
950	逍遥靴图样	10211066	1	47	1	20308175	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
951	开明靴图样	10211067	1	47	1	20308176	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
952	塔钟鞋图样	10211076	1	47	1	20308187	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
953	清修鞋图样	10211077	1	47	1	20308188	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
954	翼牛鞋图样	10211086	1	47	1	20308189	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
955	七龙靴图样	10211087	1	47	1	20308190	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	10	3000	-1	-1	我填了	7	1
956	婵娟护手图样	10212066	1	47	1	20308191	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
957	虔心护手图样	10212067	1	47	1	20308192	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
958	苦泉护手图样	10212076	1	47	1	20308181	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
959	戒律手图样	10212077	1	47	1	20308182	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
960	血影手图样	10212086	1	47	1	20308183	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
961	轩辕手图样	10212087	1	47	1	20308184	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	9	3000	-1	-1	我填了	7	1
962	狮王锦袍图样	10213066	1	47	1	20308185	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
963	高昌袍图样	10213067	1	47	1	20308186	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
964	沼泽裘图样	10213076	1	47	1	20308173	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
965	生机裘图样	10213077	1	47	1	20308174	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
966	重华铠图样	10213086	1	47	1	20308179	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
967	烽燧铠图样	10213087	1	47	1	20308180	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
968	侍佛图样	10214026	1	47	1	20308177	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	23	3000	-1	-1	我填了	7	1
969	归宿图样	10214027	1	47	1	20308178	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	23	3000	-1	-1	我填了	7	1
970	白石肩图样	10215026	1	47	1	20308175	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	24	3000	-1	-1	我填了	7	1
971	日月肩图样	10215027	1	47	1	20308176	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	24	3000	-1	-1	我填了	7	1
972	曼殊沙华图样	10220026	1	45	1	20308173	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	11	3000	-1	-1	我填了	7	2
973	泣露链图样	10220027	1	45	1	20308174	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	11	3000	-1	-1	我填了	7	2
974	示骨带图样	10221026	1	47	1	20308179	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	25	3000	-1	-1	我填了	7	1
975	谪仙带图样	10221027	1	47	1	20308180	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	25	3000	-1	-1	我填了	7	1
976	彼岸图样	10222026	1	45	1	20308177	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
977	吉祥夜图样	10222027	1	45	1	20308178	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
978	乌德护符图样	10223026	1	45	1	20308175	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	我填了	7	2
979	鹰翔纹章图样	10223027	1	45	1	20308176	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	我填了	7	2
980	大夏龙雀图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大夏龙雀#W，附带吸血技能，适合明教弟子学习。	-1	-1
981	大夏龙雀图样	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1	30000	335134	-1	将#G连戎神节7级#W铸造为102级的#Y神器：大夏龙雀#W，附带减速技能，适合明教弟子学习。	-1	-1
