INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
8741	±‰“ÏÃ∆◊∞ Û	874	5	9	1	0	1	10	694	300000	-1	-1	722	900000	662	250000	661	100000	655	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1402	1186	755	970	755	846	930	972	1099	1269	500	100	200	100	100	7200000	8740
8742	±‰“ÏÃ∆◊∞ Û	874	5	9	1	0	1	10	694	300000	-1	-1	722	900000	662	250000	661	100000	655	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1585	1341	853	1097	853	846	930	972	1099	1269	500	100	200	100	100	7200000	8740
8749	Ã∆◊∞ Û±¶±¶	874	5	9	0	1	1	10	694	300000	-1	-1	722	900000	662	250000	661	100000	655	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1219	1031	656	844	656	846	930	972	1099	1269	500	100	200	100	100	7200000	8740
8750	≥…ƒÍÃ∆◊∞ Û	875	45	9	0	0	1	10	694	350000	-1	-1	722	900000	662	300000	661	150000	655	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1076	685	881	685	948	1042	1090	1232	1422	500	100	200	100	100	7200000	8750
8751	±‰“ÏÃ∆◊∞ Û	875	45	9	1	0	1	10	694	350000	-1	-1	722	900000	662	300000	661	150000	655	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1399	1184	753	969	753	948	1042	1090	1232	1422	500	100	200	100	100	7200000	8750
8752	±‰“ÏÃ∆◊∞ Û	875	45	9	1	0	1	10	694	350000	-1	-1	722	900000	662	300000	661	150000	655	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1527	1292	822	1057	822	948	1042	1090	1232	1422	500	100	200	100	100	7200000	8750
8753	±‰“ÏÃ∆◊∞ Û	875	45	9	1	0	1	10	694	350000	-1	-1	722	900000	662	300000	661	150000	655	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1654	1399	890	1145	890	948	1042	1090	1232	1422	500	100	200	100	100	7200000	8750
8759	Ã∆◊∞ Û±¶±¶	875	45	9	0	1	1	10	694	350000	-1	-1	722	900000	662	300000	661	150000	655	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1272	1076	685	881	685	948	1042	1090	1232	1422	500	100	200	100	100	7200000	8750
8760	≥…ƒÍÃ∆◊∞ Û	876	55	9	0	0	1	10	694	400000	-1	-1	722	900000	662	350000	661	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1122	714	918	714	1051	1156	1208	1366	1576	500	100	200	100	100	7200000	8760
8761	±‰“ÏÃ∆◊∞ Û	876	55	9	1	0	1	10	694	400000	-1	-1	722	900000	662	350000	661	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1425	1206	767	986	767	1051	1156	1208	1366	1576	500	100	200	100	100	7200000	8760
8762	±‰“ÏÃ∆◊∞ Û	876	55	9	1	0	1	10	694	400000	-1	-1	722	900000	662	350000	661	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1524	1290	821	1055	821	1051	1156	1208	1366	1576	500	100	200	100	100	7200000	8760
8763	±‰“ÏÃ∆◊∞ Û	876	55	9	1	0	1	10	694	400000	-1	-1	722	900000	662	350000	661	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1624	1374	874	1124	874	1051	1156	1208	1366	1576	500	100	200	100	100	7200000	8760
8764	±‰“ÏÃ∆◊∞ Û	876	55	9	1	0	1	10	694	400000	-1	-1	722	900000	662	350000	661	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1723	1458	928	1193	928	1051	1156	1208	1366	1576	500	100	200	100	100	7200000	8760
8769	Ã∆◊∞ Û±¶±¶	876	55	9	0	1	1	10	694	400000	-1	-1	722	900000	662	350000	661	200000	655	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1326	1122	714	918	714	1051	1156	1208	1366	1576	500	100	200	100	100	7200000	8760
8770	≥…ƒÍÃ∆◊∞ Û	877	65	9	0	0	1	10	694	450000	-1	-1	722	900000	662	400000	661	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1167	742	954	742	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	8770
8771	±‰“ÏÃ∆◊∞ Û	877	65	9	1	0	1	10	694	450000	-1	-1	722	900000	662	400000	661	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1462	1237	787	1012	787	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	8770
8772	±‰“ÏÃ∆◊∞ Û	877	65	9	1	0	1	10	694	450000	-1	-1	722	900000	662	400000	661	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1544	1307	831	1069	831	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	8770
8773	±‰“ÏÃ∆◊∞ Û	877	65	9	1	0	1	10	694	450000	-1	-1	722	900000	662	400000	661	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1627	1377	876	1126	876	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	8770
8774	±‰“ÏÃ∆◊∞ Û	877	65	9	1	0	1	10	694	450000	-1	-1	722	900000	662	400000	661	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1710	1447	920	1184	920	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	8770
8775	±‰“ÏÃ∆◊∞ Û	877	65	9	1	0	1	10	694	450000	-1	-1	722	900000	662	400000	661	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1793	1517	965	1241	965	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	8770
8779	Ã∆◊∞ Û±¶±¶	877	65	9	0	1	1	10	694	450000	-1	-1	722	900000	662	400000	661	250000	655	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1379	1167	742	954	742	1153	1268	1325	1498	1729	500	100	200	100	100	7200000	8770
8780	≥…ƒÍÃ∆◊∞ Û	878	75	9	0	0	1	10	694	500000	-1	-1	722	900000	662	450000	661	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	8780
8781	±‰“ÏÃ∆◊∞ Û	878	75	9	1	0	1	10	694	500000	-1	-1	722	900000	662	450000	661	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1504	1272	809	1041	809	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	8780
8782	±‰“ÏÃ∆◊∞ Û	878	75	9	1	0	1	10	694	500000	-1	-1	722	900000	662	450000	661	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1575	1333	848	1090	848	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	8780
8783	±‰“ÏÃ∆◊∞ Û	878	75	9	1	0	1	10	694	500000	-1	-1	722	900000	662	450000	661	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1647	1394	887	1140	887	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	8780
8784	±‰“ÏÃ∆◊∞ Û	878	75	9	1	0	1	10	694	500000	-1	-1	722	900000	662	450000	661	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1719	1454	925	1190	925	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	8780
8785	±‰“ÏÃ∆◊∞ Û	878	75	9	1	0	1	10	694	500000	-1	-1	722	900000	662	450000	661	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1790	1515	964	1239	964	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	8780
8786	±‰“ÏÃ∆◊∞ Û	878	75	9	1	0	1	10	694	500000	-1	-1	722	900000	662	450000	661	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1862	1575	1002	1289	1002	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	8780
8789	Ã∆◊∞ Û±¶±¶	878	75	9	0	1	1	10	694	500000	-1	-1	722	900000	662	450000	661	300000	655	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1432	1212	771	991	771	1255	1380	1443	1631	1882	500	100	200	100	100	7200000	8780
8790	≥…ƒÍÃ∆◊∞ Û	879	85	9	0	0	1	10	694	550000	-1	-1	722	900000	662	500000	661	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	8790
8791	±‰“ÏÃ∆◊∞ Û	879	85	9	1	0	1	10	694	550000	-1	-1	722	900000	662	500000	661	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1548	1310	833	1071	833	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	8790
8792	±‰“ÏÃ∆◊∞ Û	879	85	9	1	0	1	10	694	550000	-1	-1	722	900000	662	500000	661	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1611	1363	867	1115	867	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	8790
8793	±‰“ÏÃ∆◊∞ Û	879	85	9	1	0	1	10	694	550000	-1	-1	722	900000	662	500000	661	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1675	1417	902	1159	902	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	8790
8794	±‰“ÏÃ∆◊∞ Û	879	85	9	1	0	1	10	694	550000	-1	-1	722	900000	662	500000	661	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1739	1471	936	1203	936	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	8790
8795	±‰“ÏÃ∆◊∞ Û	879	85	9	1	0	1	10	694	550000	-1	-1	722	900000	662	500000	661	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1802	1525	970	1248	970	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	8790
8796	±‰“ÏÃ∆◊∞ Û	879	85	9	1	0	1	10	694	550000	-1	-1	722	900000	662	500000	661	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1866	1579	1004	1292	1004	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	8790
8797	±‰“ÏÃ∆◊∞ Û	879	85	9	1	0	1	10	694	550000	-1	-1	722	900000	662	500000	661	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1929	1633	1039	1336	1039	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	8790
8799	Ã∆◊∞ Û±¶±¶	879	85	9	0	1	1	10	694	550000	-1	-1	722	900000	662	500000	661	350000	655	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1484	1256	799	1027	799	1357	1492	1560	1764	2035	500	100	200	100	100	7200000	8790
8800	≥…ƒÍÃ∆◊∞ Û	880	95	9	0	0	1	10	694	600000	-1	-1	722	900000	662	550000	661	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1537	1301	828	1064	828	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	8800
8801	±‰“ÏÃ∆◊∞ Û	880	95	9	1	0	1	10	694	600000	-1	-1	722	900000	662	550000	661	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1595	1350	859	1104	859	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	8800
8802	±‰“ÏÃ∆◊∞ Û	880	95	9	1	0	1	10	694	600000	-1	-1	722	900000	662	550000	661	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1653	1398	890	1144	890	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	8800
8803	±‰“ÏÃ∆◊∞ Û	880	95	9	1	0	1	10	694	600000	-1	-1	722	900000	662	550000	661	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1710	1447	921	1184	921	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	8800
8804	±‰“ÏÃ∆◊∞ Û	880	95	9	1	0	1	10	694	600000	-1	-1	722	900000	662	550000	661	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1768	1496	952	1224	952	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	8800
8805	±‰“ÏÃ∆◊∞ Û	880	95	9	1	0	1	10	694	600000	-1	-1	722	900000	662	550000	661	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1826	1545	983	1264	983	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	8800
8806	±‰“ÏÃ∆◊∞ Û	880	95	9	1	0	1	10	694	600000	-1	-1	722	900000	662	550000	661	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1883	1594	1014	1304	1014	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	8800
8807	±‰“ÏÃ∆◊∞ Û	880	95	9	1	0	1	10	694	600000	-1	-1	722	900000	662	550000	661	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1941	1642	1045	1344	1045	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	8800
8808	±‰“ÏÃ∆◊∞ Û	880	95	9	1	0	1	10	694	600000	-1	-1	722	900000	662	550000	661	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1999	1691	1076	1384	1076	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	8800
8809	Ã∆◊∞ Û±¶±¶	880	95	9	0	1	1	10	694	600000	-1	-1	722	900000	662	550000	661	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1537	1301	828	1064	828	1459	1604	1677	1896	2388	500	100	200	100	100	7200000	8800
8810	≥…ƒÍƒÍ ﬁ	881	5	9	0	0	1000	10	684	300000	-1	-1	726	900000	668	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1313	938	469	844	656	846	930	972	1099	1269	100	100	200	100	500	7200000	8810
8811	±‰“ÏƒÍ ﬁ	881	5	9	1	0	1000	10	684	300000	-1	-1	726	900000	668	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1510	1078	539	970	755	846	930	972	1099	1269	100	100	200	100	500	7200000	8810
8812	±‰“ÏƒÍ ﬁ	881	5	9	1	0	1000	10	684	300000	-1	-1	726	900000	668	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1707	1219	609	1097	853	846	930	972	1099	1269	100	100	200	100	500	7200000	8810
8819	ƒÍ ﬁ±¶±¶	881	5	9	0	1	1000	10	684	300000	-1	-1	726	900000	668	250000	661	100000	653	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1313	938	469	844	656	846	930	972	1099	1269	100	100	200	100	500	7200000	8810
8820	≥…ƒÍƒÍ ﬁ	882	45	9	0	0	1000	10	684	350000	-1	-1	726	900000	668	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1370	979	489	881	685	948	1042	1090	1232	1422	100	100	200	100	500	7200000	8820
8821	±‰“ÏƒÍ ﬁ	882	45	9	1	0	1000	10	684	350000	-1	-1	726	900000	668	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1507	1076	538	969	753	948	1042	1090	1232	1422	100	100	200	100	500	7200000	8820
8822	±‰“ÏƒÍ ﬁ	882	45	9	1	0	1000	10	684	350000	-1	-1	726	900000	668	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1644	1174	587	1057	822	948	1042	1090	1232	1422	100	100	200	100	500	7200000	8820
8823	±‰“ÏƒÍ ﬁ	882	45	9	1	0	1000	10	684	350000	-1	-1	726	900000	668	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1781	1272	636	1145	890	948	1042	1090	1232	1422	100	100	200	100	500	7200000	8820
8829	ƒÍ ﬁ±¶±¶	882	45	9	0	1	1000	10	684	350000	-1	-1	726	900000	668	300000	661	150000	653	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1370	979	489	881	685	948	1042	1090	1232	1422	100	100	200	100	500	7200000	8820
8830	≥…ƒÍƒÍ ﬁ	883	55	9	0	0	1000	10	684	400000	-1	-1	726	900000	668	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1428	1020	510	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	7200000	8830
8831	±‰“ÏƒÍ ﬁ	883	55	9	1	0	1000	10	684	400000	-1	-1	726	900000	668	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1535	1096	548	986	767	1051	1156	1208	1366	1576	100	100	200	100	500	7200000	8830
8832	±‰“ÏƒÍ ﬁ	883	55	9	1	0	1000	10	684	400000	-1	-1	726	900000	668	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1642	1173	586	1055	821	1051	1156	1208	1366	1576	100	100	200	100	500	7200000	8830
8833	±‰“ÏƒÍ ﬁ	883	55	9	1	0	1000	10	684	400000	-1	-1	726	900000	668	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1749	1249	624	1124	874	1051	1156	1208	1366	1576	100	100	200	100	500	7200000	8830
8834	±‰“ÏƒÍ ﬁ	883	55	9	1	0	1000	10	684	400000	-1	-1	726	900000	668	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1856	1326	663	1193	928	1051	1156	1208	1366	1576	100	100	200	100	500	7200000	8830
8839	ƒÍ ﬁ±¶±¶	883	55	9	0	1	1000	10	684	400000	-1	-1	726	900000	668	350000	661	200000	653	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1428	1020	510	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	7200000	8830
8840	≥…ƒÍƒÍ ﬁ	884	65	9	0	0	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1485	1061	530	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	8840
8841	±‰“ÏƒÍ ﬁ	884	65	9	1	0	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1574	1124	562	1012	787	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	8840
8842	±‰“ÏƒÍ ﬁ	884	65	9	1	0	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1663	1188	594	1069	831	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	8840
8843	±‰“ÏƒÍ ﬁ	884	65	9	1	0	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1752	1251	625	1126	876	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	8840
8844	±‰“ÏƒÍ ﬁ	884	65	9	1	0	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1841	1315	657	1184	920	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	8840
8845	±‰“ÏƒÍ ﬁ	884	65	9	1	0	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1931	1379	689	1241	965	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	8840
8849	ƒÍ ﬁ±¶±¶	884	65	9	0	1	1000	10	684	450000	-1	-1	726	900000	668	400000	661	250000	653	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1485	1061	530	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	7200000	8840
8850	≥…ƒÍƒÍ ﬁ	885	75	9	0	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1542	1102	551	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	8850
8851	±‰“ÏƒÍ ﬁ	885	75	9	1	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1619	1157	578	1041	809	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	8850
8852	±‰“ÏƒÍ ﬁ	885	75	9	1	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1697	1212	606	1090	848	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	8850
8853	±‰“ÏƒÍ ﬁ	885	75	9	1	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1774	1267	633	1140	887	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	8850
8854	±‰“ÏƒÍ ﬁ	885	75	9	1	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1851	1322	661	1190	925	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	8850
8855	±‰“ÏƒÍ ﬁ	885	75	9	1	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1928	1377	688	1239	964	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	8850
8856	±‰“ÏƒÍ ﬁ	885	75	9	1	0	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	2005	1432	716	1289	1002	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	8850
8859	ƒÍ ﬁ±¶±¶	885	75	9	0	1	1000	10	684	500000	-1	-1	726	900000	668	450000	661	300000	653	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1542	1102	551	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	7200000	8850
8860	≥…ƒÍƒÍ ﬁ	886	85	9	0	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1598	1142	571	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	8860
8861	±‰“ÏƒÍ ﬁ	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1667	1190	595	1071	833	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	8860
8862	±‰“ÏƒÍ ﬁ	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1735	1239	619	1115	867	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	8860
8863	±‰“ÏƒÍ ﬁ	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1804	1288	644	1159	902	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	8860
8864	±‰“ÏƒÍ ﬁ	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1872	1337	668	1203	936	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	8860
8865	±‰“ÏƒÍ ﬁ	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1941	1386	693	1248	970	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	8860
8866	±‰“ÏƒÍ ﬁ	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	2009	1435	717	1292	1004	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	8860
8867	±‰“ÏƒÍ ﬁ	886	85	9	1	0	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	2078	1484	742	1336	1039	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	8860
8869	ƒÍ ﬁ±¶±¶	886	85	9	0	1	1000	10	684	550000	-1	-1	726	900000	668	500000	661	350000	653	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1598	1142	571	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	7200000	8860
8870	≥…ƒÍƒÍ ﬁ	887	95	9	0	0	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1656	1183	591	1064	828	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	8870
8871	±‰“ÏƒÍ ﬁ	887	95	9	1	0	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1718	1227	613	1104	859	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	8870
8872	±‰“ÏƒÍ ﬁ	887	95	9	1	0	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1780	1271	635	1144	890	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	8870
8873	±‰“ÏƒÍ ﬁ	887	95	9	1	0	1000	10	684	600000	-1	-1	726	900000	668	550000	661	400000	653	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1842	1316	658	1184	921	1459	1604	1677	1896	2388	100	100	200	100	500	7200000	8870
